EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-05-2019 
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 START  : Begin date YYYYMMDD
 98-105 STOP   : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   START,    STOP,PARID,PARNAME
 5766,161684,MYRHEDEN                                ,SE,+65:18:00,+020:12:36, 250, DD4,19550101,19840630,   56,Marcus Flarup                                     
 5767,161689,RODKALLEN_A                             ,SE,+65:18:36,+022:22:12,   1, DD4,19610101,20190430,   56,Marcus Flarup                                     
 5767,902188,RODKALLEN                               ,SE,+65:19:00,+022:22:59,   2, DD4,19800101,20190430,    -,Synoptical message from GTS
 5768,161694,DIKANAS_SKANSNAS                        ,SE,+65:19:11,+016:02:24, 484, DD4,19830601,19990519,   56,Marcus Flarup                                     
 5769,161701,GIELAS_A                                ,SE,+65:19:48,+015:04:12, 577, DD4,19961010,20190430,   56,Marcus Flarup                                     
 5769,902110,GIELAS                                  ,SE,+65:19:59,+015:04:00, 577, DD4,20001024,20190430,    -,Synoptical message from GTS
 5770,161709,FARSTUGRUNDEN                           ,SE,+65:19:48,+022:45:00,   1, DD4,19810205,19951220,   56,Marcus Flarup                                     
 5772,161721,STORBERG                                ,SE,+65:30:36,+018:57:00, 453, DD4,19470101,19950818,   56,Marcus Flarup                                     
 5773,161728,ABELVATTNET                             ,SE,+65:31:48,+014:58:12, 665, DD4,19850418,19960817,   56,Marcus Flarup                                     
 5776,161746,BURESJON_A                              ,SE,+65:33:36,+017:51:36, 393, DD4,19951026,20190430,   56,Marcus Flarup                                     
 5776,902135,BURESJON                                ,SE,+65:34:00,+017:52:00, 393, DD4,20001024,20190430,    -,Synoptical message from GTS
 5778,161757,ARVIDSJAUR_A                            ,SE,+65:35:59,+019:16:12, 382, DD4,19960201,20190430,   56,Marcus Flarup                                     
 5778,902149,ARVIDSJAUR                              ,SE,+65:35:58,+019:16:00, 384, DD4,20001024,20190430,    -,Synoptical message from GTS
 5780,161769,ALVSBYN_A                               ,SE,+65:40:12,+021:04:12,  40, DD4,19951018,20190430,   56,Marcus Flarup                                     
 5780,161779,ALVSBYN_M                               ,SE,+65:40:48,+020:58:12,  40, DD4,19660501,19681231,   56,Marcus Flarup                                     
 5780,161783,ALVSBYN M 1                             ,SE,+65:41:24,+020:59:24,  47, DD4,19720301,19950428,   56,Marcus Flarup                                     
 5780,902173,ALVSBYN                                 ,SE,+65:40:00,+021:04:00,  43, DD4,20001025,20190430,    -,Synoptical message from GTS
 5782,161769,ALVSBYN_A                               ,SE,+65:40:12,+021:04:12,  40, DD4,19951018,20190430,   56,Marcus Flarup                                     
 5782,161779,ALVSBYN_M                               ,SE,+65:40:48,+020:58:12,  40, DD4,19660501,19681231,   56,Marcus Flarup                                     
 5782,161783,ALVSBYN M 1                             ,SE,+65:41:24,+020:59:24,  47, DD4,19720301,19950428,   56,Marcus Flarup                                     
 5782,902173,ALVSBYN                                 ,SE,+65:40:00,+021:04:00,  43, DD4,20001025,20190430,    -,Synoptical message from GTS
 5783,161769,ALVSBYN_A                               ,SE,+65:40:12,+021:04:12,  40, DD4,19951018,20190430,   56,Marcus Flarup                                     
 5783,161779,ALVSBYN_M                               ,SE,+65:40:48,+020:58:12,  40, DD4,19660501,19681231,   56,Marcus Flarup                                     
 5783,161783,ALVSBYN M 1                             ,SE,+65:41:24,+020:59:24,  47, DD4,19720301,19950428,   56,Marcus Flarup                                     
 5783,902173,ALVSBYN                                 ,SE,+65:40:00,+021:04:00,  43, DD4,20001025,20190430,    -,Synoptical message from GTS
 5784,161789,STORON_A                                ,SE,+65:42:00,+023:06:00,   4, DD4,19960101,20190430,   56,Marcus Flarup                                     
 5784,161804,STOROHAMN                               ,SE,+65:43:48,+023:05:24,   4, DD4,19691201,19951231,   56,Marcus Flarup                                     
 5786,158346,HEMAVAN FLYGPLATS                       ,SE,+65:48:28,+015:05:07, 458, DD4,20080101,20190430,   56,Marcus Flarup                                     
 5786,161800,TARNABY                                 ,SE,+65:43:12,+015:15:00, 450, DD4,19470101,19721231,   56,Marcus Flarup                                     
 5786,902101,HEMAVAN A                               ,SE,+65:48:00,+015:04:59, 463, DD4,20080125,20190430,    -,Synoptical message from GTS
 5787,161789,STORON_A                                ,SE,+65:42:00,+023:06:00,   4, DD4,19960101,20190430,   56,Marcus Flarup                                     
 5787,161804,STOROHAMN                               ,SE,+65:43:48,+023:05:24,   4, DD4,19691201,19951231,   56,Marcus Flarup                                     
 5788,161812,SAVAST_V                                ,SE,+65:45:00,+021:46:12,   9, DD4,20101201,20160803,   56,Marcus Flarup                                     
 5788,161836,BODEN                                   ,SE,+65:49:11,+021:38:24,  25, DD4,19470101,20190430,   56,Marcus Flarup                                     
 5789,161817,VINDEL-STORSJO                          ,SE,+65:46:12,+017:03:00, 350, DD4,19650101,19770831,   56,Marcus Flarup                                     
 5790,161825,HEMAVAN-GIERTEVARTO A                   ,SE,+65:46:48,+015:03:36, 793, DD4,19871012,20190430,   56,Marcus Flarup                                     
 5790,902103,HEMAVAN-GIEREVARTO                      ,SE,+65:46:59,+015:04:00, 793, DD4,19881206,20190430,    -,Synoptical message from GTS
 5792,161812,SAVAST_V                                ,SE,+65:45:00,+021:46:12,   9, DD4,20101201,20160803,   56,Marcus Flarup                                     
 5792,161836,BODEN                                   ,SE,+65:49:11,+021:38:24,  25, DD4,19470101,20190430,   56,Marcus Flarup                                     
 5792,161850,HEDNORET                                ,SE,+65:49:48,+021:33:00,  27, DD4,19570101,19630630,   56,Marcus Flarup                                     
 5793,161840,VINDEL-BJORKHEDEN                       ,SE,+65:49:11,+016:42:36, 350, DD4,19771101,19960126,   56,Marcus Flarup                                     
 5794,158065,HAPARANDA                               ,SE,+65:49:37,+024:08:38,   5, DD4,19450607,20100730,   56,Marcus Flarup                                     
 5794,161846,HAPARANDA_A                             ,SE,+65:49:11,+024:07:12,  16, DD4,20081101,20190430,   56,Marcus Flarup                                     
 5794,902196,HAPARANDA                               ,SE,+65:49:59,+024:09:00,   6, DD4,19800101,20121231,    -,Synoptical message from GTS
 5794,902197,HAPARANDA A                             ,SE,+65:49:00,+024:07:00,  15, DD4,20090609,20190430,    -,Synoptical message from GTS
 5794,902740,TORNIO LIAKKA                           ,FI,+65:52:59,+024:16:00,   9, DD4,20080125,20081104,    -,Synoptical message from GTS
 5795,161836,BODEN                                   ,SE,+65:49:11,+021:38:24,  25, DD4,19470101,20190430,   56,Marcus Flarup                                     
 5795,161850,HEDNORET                                ,SE,+65:49:48,+021:33:00,  27, DD4,19570101,19630630,   56,Marcus Flarup                                     
 5796,161854,KALIX                                   ,SE,+65:50:59,+023:12:00,   6, DD4,19490101,19690930,   56,Marcus Flarup                                     
 5797,161860,VIDSEL_MO                               ,SE,+65:52:47,+020:09:00, 182, DD4,19960501,20190430,   56,Marcus Flarup                                     
 5797,161864,VIDSEL                                  ,SE,+65:52:47,+020:07:48, 180, DD4,19600107,19781031,   56,Marcus Flarup                                     
 5797,902154,VIDSEL                                  ,SE,+65:52:59,+020:09:00, 182, DD4,19800102,20190430,    -,Synoptical message from GTS
 5798,161860,VIDSEL_MO                               ,SE,+65:52:47,+020:09:00, 182, DD4,19960501,20190430,   56,Marcus Flarup                                     
 5798,161864,VIDSEL                                  ,SE,+65:52:47,+020:07:48, 180, DD4,19600107,19781031,   56,Marcus Flarup                                     
 5798,902154,VIDSEL                                  ,SE,+65:52:59,+020:09:00, 182, DD4,19800102,20190430,    -,Synoptical message from GTS
 5800,161874,SUDDESJAUR                              ,SE,+65:54:00,+019:05:24, 370, DD4,19470102,19910630,   56,Marcus Flarup                                     
 5804,161897,ABRAUR                                  ,SE,+65:59:23,+018:55:12, 370, DD4,19910701,19960112,   56,Marcus Flarup                                     
 5805,161902,HARADS                                  ,SE,+66:04:48,+020:58:12,  55, DD4,19650101,19700331,   56,Marcus Flarup                                     
 5807,161913,OVERKALIX-SVARTBYN_A                    ,SE,+66:15:36,+022:51:00,  61, DD4,19951201,20190430,   56,Marcus Flarup                                     
 5807,161917,OVERKALIX-SVARTBYN                      ,SE,+66:20:24,+022:48:00,  61, DD4,19620716,19951106,   56,Marcus Flarup                                     
 5807,902181,OVERKALIX-SVARTBYN                      ,SE,+66:16:00,+022:51:00,  62, DD4,19960928,20190430,    -,Synoptical message from GTS
 5808,161913,OVERKALIX-SVARTBYN_A                    ,SE,+66:15:36,+022:51:00,  61, DD4,19951201,20190430,   56,Marcus Flarup                                     
 5808,161917,OVERKALIX-SVARTBYN                      ,SE,+66:20:24,+022:48:00,  61, DD4,19620716,19951106,   56,Marcus Flarup                                     
 5808,902181,OVERKALIX-SVARTBYN                      ,SE,+66:16:00,+022:51:00,  62, DD4,19960928,20190430,    -,Synoptical message from GTS
 5809,161922,LAKATRASK_A                             ,SE,+66:16:48,+021:07:48, 185, DD4,19951121,20190430,   56,Marcus Flarup                                     
 5809,902174,LAKATRASK                               ,SE,+66:16:59,+021:07:59, 186, DD4,20001024,20190430,    -,Synoptical message from GTS
 5810,161928,TJAKAAPE_MO                             ,SE,+66:18:00,+019:12:00, 581, DD4,20060501,20190430,   56,Marcus Flarup                                     
 5810,902141,TJAKAAPE                                ,SE,+66:18:00,+019:12:00, 583, DD4,19980302,20190430,    -,Synoptical message from GTS
 5811,161932,SUDOK                                   ,SE,+66:18:00,+020:25:12, 170, DD4,19750901,19950410,   56,Marcus Flarup                                     
 5812,161940,JAKKVIK_V                               ,SE,+66:19:48,+017:06:00, 552, DD4,20101201,20160803,   56,Marcus Flarup                                     
 5813,161945,OVERTORNEA                              ,SE,+66:22:47,+023:39:00,  70, DD4,19550101,19690531,   56,Marcus Flarup                                     
 5814,161949,PALKEM_M                                ,SE,+66:23:24,+021:37:12, 261, DD4,19700501,19960126,   56,Marcus Flarup                                     
 5817,161969,LILLVIKEN-ROPARUDDEN                    ,SE,+66:29:23,+016:26:24, 481, DD4,19960411,20160803,   56,Marcus Flarup                                     
 5817,161990,VUOGGATJALME                            ,SE,+66:34:48,+016:21:00, 500, DD4,19650101,19951204,   56,Marcus Flarup                                     
 5817,902130,ROPARUDDEN                              ,SE,+66:28:59,+016:25:59, 481, DD4,20001024,20160420,    -,Synoptical message from GTS
 5818,161977,VAJMAT_V                                ,SE,+66:30:36,+019:40:48, 324, DD4,19960208,20160803,   56,Marcus Flarup                                     
 5818,902146,VAJMAT                                  ,SE,+66:30:00,+019:40:59, 324, DD4,20001024,20160420,    -,Synoptical message from GTS
 5819,161981,NAISHEDEN                               ,SE,+66:31:48,+022:22:12,  95, DD4,19470101,19620630,   56,Marcus Flarup                                     
 5820,161985,STENUDDEN                               ,SE,+66:31:48,+017:40:12, 458, DD4,19651001,19880922,   56,Marcus Flarup                                     
 5821,161969,LILLVIKEN-ROPARUDDEN                    ,SE,+66:29:23,+016:26:24, 481, DD4,19960411,20160803,   56,Marcus Flarup                                     
 5821,161990,VUOGGATJALME                            ,SE,+66:34:48,+016:21:00, 500, DD4,19650101,19951204,   56,Marcus Flarup                                     
 5821,902130,ROPARUDDEN                              ,SE,+66:28:59,+016:25:59, 481, DD4,20001024,20160420,    -,Synoptical message from GTS
 5822,161997,YLINENJARVI_A                           ,SE,+66:37:12,+023:28:12, 132, DD4,19951215,20190430,   56,Marcus Flarup                                     
 5822,902199,YLINENJARVI                             ,SE,+66:36:59,+023:28:00, 132, DD4,20001024,20190430,    -,Synoptical message from GTS
 5824,162010,MIERKENIS_A                             ,SE,+66:40:48,+016:06:36, 614, DD4,19960601,20190430,   56,Marcus Flarup                                     
 5824,902121,MIERKENIS                               ,SE,+66:40:59,+016:07:00, 615, DD4,20001024,20190430,    -,Synoptical message from GTS
 5825,162014,KARATS                                  ,SE,+66:41:24,+018:48:36, 420, DD4,19740201,19740731,   56,Marcus Flarup                                     
 5828,162035,NATTAVAARA_A                            ,SE,+66:45:00,+020:55:48, 327, DD4,19960423,20190430,   56,Marcus Flarup                                     
 5828,162039,NATTAVAARA_BY                           ,SE,+66:45:36,+021:03:00, 350, DD4,19620409,19920327,   56,Marcus Flarup                                     
 5828,902161,NATTAVAARA                              ,SE,+66:45:00,+020:55:59, 327, DD4,19981026,20190430,    -,Synoptical message from GTS
 5829,162035,NATTAVAARA_A                            ,SE,+66:45:00,+020:55:48, 327, DD4,19960423,20190430,   56,Marcus Flarup                                     
 5829,162039,NATTAVAARA_BY                           ,SE,+66:45:36,+021:03:00, 350, DD4,19620409,19920327,   56,Marcus Flarup                                     
 5829,902161,NATTAVAARA                              ,SE,+66:45:00,+020:55:59, 327, DD4,19981026,20190430,    -,Synoptical message from GTS
 5830,162043,RANDIJAUR                               ,SE,+66:45:36,+019:19:12, 285, DD4,19670101,19730220,   56,Marcus Flarup                                     
 5832,162057,PAHAROVA_A                              ,SE,+66:48:36,+022:20:24, 228, DD4,19951215,20190430,   56,Marcus Flarup                                     
 5832,902184,PAHAROVA                                ,SE,+66:49:00,+022:19:59, 229, DD4,20001024,20190430,    -,Synoptical message from GTS
 5833,162061,KORPILOMBOLO_M                          ,SE,+66:50:59,+023:03:36, 178, DD4,19660215,19940612,   56,Marcus Flarup                                     
 5834,162065,KVIKKJOKK-ARRENJARKA                    ,SE,+66:57:35,+017:43:48, 314, DD4,19470101,20100428,   56,Marcus Flarup                                     
 5835,162070,KVIKKJOKK-ARRENJARKA A                  ,SE,+66:53:24,+018:01:12, 320, DD4,20081101,20190430,   56,Marcus Flarup                                     
 5835,902119,KVIKKJOKK ARRENJARKA A                  ,SE,+66:52:59,+018:01:00, 317, DD4,20090609,20190430,    -,Synoptical message from GTS
 5835,902120,KVIKKJOKK-ARRENJARKA                    ,SE,+66:52:59,+018:01:00, 315, DD4,19800101,20160402,    -,Synoptical message from GTS
 5836,162075,KOMPELUSVAARA                           ,SE,+67:05:24,+022:13:12, 255, DD4,19650101,19831005,   56,Marcus Flarup                                     
 5838,162087,GALLIVARE_FLYGPLATS                     ,SE,+67:08:24,+020:48:36, 312, DD4,19710420,19920220,   56,Marcus Flarup                                     
 5839,162093,GALLIVARE_A                             ,SE,+67:08:24,+020:39:00, 359, DD4,19951215,20190430,   56,Marcus Flarup                                     
 5839,902049,GALLIVARE                               ,SE,+67:09:00,+020:39:00, 360, DD4,19850622,20190430,    -,Synoptical message from GTS
 5840,162097,GALLIVARE                               ,SE,+67:08:24,+020:39:36, 400, DD4,19710801,19780131,   56,Marcus Flarup                                     
 5840,162107,MALMBERGET                              ,SE,+67:10:12,+020:40:12, 400, DD4,19470101,19901207,   56,Marcus Flarup                                     
 5842,162097,GALLIVARE                               ,SE,+67:08:24,+020:39:36, 400, DD4,19710801,19780131,   56,Marcus Flarup                                     
 5842,162107,MALMBERGET                              ,SE,+67:10:12,+020:40:12, 400, DD4,19470101,19901207,   56,Marcus Flarup                                     
 5843,162114,LATNIVAARA_A                            ,SE,+67:15:36,+020:16:12, 453, DD4,19951121,20190430,   56,Marcus Flarup                                     
 5843,902038,LATNIVAARA                              ,SE,+67:15:00,+020:16:00, 453, DD4,20001024,20190430,    -,Synoptical message from GTS
 5844,162118,ALUOKTA                                 ,SE,+67:18:36,+018:54:00, 385, DD4,19691201,19921231,   56,Marcus Flarup                                     
 5845,162125,SAITTAROVA_A                            ,SE,+67:20:24,+022:13:48, 240, DD4,19951215,20190430,   56,Marcus Flarup                                     
 5845,902064,SAITTAROVA                              ,SE,+67:19:59,+022:13:59, 240, DD4,20001024,20190430,    -,Synoptical message from GTS
 5846,162129,SALTOLUOKTA                             ,SE,+67:22:47,+018:33:00, 393, DD4,19620201,19620331,   56,Marcus Flarup                                     
 5848,162142,STORA_SJOFALLET_A                       ,SE,+67:30:00,+018:17:24, 425, DD4,19960301,20190430,   56,Marcus Flarup                                     
 5848,902024,STORA SJOFALLET                         ,SE,+67:30:00,+018:18:00, 425, DD4,20001024,20190430,    -,Synoptical message from GTS
 5851,162159,RITSEM                                  ,SE,+67:43:48,+017:28:11, 521, DD4,19810219,19980129,   56,Marcus Flarup                                     
 5851,162165,RITSEM_A                                ,SE,+67:43:48,+017:28:11, 532, DD4,19980115,20190430,   56,Marcus Flarup                                     
 5851,902013,RITSEM                                  ,SE,+67:43:59,+017:27:59, 543, DD4,19980310,20190430,    -,Synoptical message from GTS
 5852,162159,RITSEM                                  ,SE,+67:43:48,+017:28:11, 521, DD4,19810219,19980129,   56,Marcus Flarup                                     
 5852,162165,RITSEM_A                                ,SE,+67:43:48,+017:28:11, 532, DD4,19980115,20190430,   56,Marcus Flarup                                     
 5852,902013,RITSEM                                  ,SE,+67:43:59,+017:27:59, 543, DD4,19980310,20190430,    -,Synoptical message from GTS
 5853,162170,PARKALOMPOLO_A                          ,SE,+67:43:48,+022:49:48, 312, DD4,19951215,20190430,   56,Marcus Flarup                                     
 5853,902072,PARKALOMPOLO                            ,SE,+67:43:59,+022:49:59, 313, DD4,20001025,20190430,    -,Synoptical message from GTS
 5854,162174,LAINIO                                  ,SE,+67:45:36,+022:21:00, 315, DD4,19650101,19960125,   56,Marcus Flarup                                     
 5855,162178,KIRUNA_FLYGPLATS                        ,SE,+67:49:48,+020:20:24, 459, DD4,19570701,20190430,   56,Marcus Flarup                                     
 5855,902044,KIRUNA                                  ,SE,+67:49:00,+020:19:59, 447, DD4,19800101,20190430,    -,Synoptical message from GTS
 5856,162182,NIKKALUOKTA                             ,SE,+67:50:59,+019:01:12, 470, DD4,19650101,19881212,   56,Marcus Flarup                                     
 5856,162195,NIKKALUOKTA_A                           ,SE,+67:50:59,+019:01:48, 466, DD4,19881213,20190430,   56,Marcus Flarup                                     
 5856,902036,NIKKALUOKTA                             ,SE,+67:50:58,+019:01:59, 468, DD4,19800101,20190430,    -,Synoptical message from GTS
 5858,162182,NIKKALUOKTA                             ,SE,+67:50:59,+019:01:12, 470, DD4,19650101,19881212,   56,Marcus Flarup                                     
 5858,162195,NIKKALUOKTA_A                           ,SE,+67:50:59,+019:01:48, 466, DD4,19881213,20190430,   56,Marcus Flarup                                     
 5858,902036,NIKKALUOKTA                             ,SE,+67:50:58,+019:01:59, 468, DD4,19800101,20190430,    -,Synoptical message from GTS
 5859,162199,ESRANGE                                 ,SE,+67:53:24,+021:04:12, 335, DD4,19940121,19990630,   56,Marcus Flarup                                     
 5860,162205,TARFALA_A                               ,SE,+67:54:36,+018:36:36,1150, DD4,19951121,20190430,   56,Marcus Flarup                                     
 5860,902029,TARFALA                                 ,SE,+67:55:00,+018:36:00,1146, DD4,20001024,20190430,    -,Synoptical message from GTS
 5861,162209,MUODOSLOMPOLO                           ,SE,+67:56:24,+023:26:24, 240, DD4,19650101,19960124,   56,Marcus Flarup                                     
 5861,902823,MUONIO                                  ,FI,+67:58:00,+023:40:59, 253, DD4,19800101,20190430,    -,Synoptical message from GTS
 5862,162217,NEDRE_SOPPERO_V                         ,SE,+68:03:00,+021:46:12, 355, DD4,19960217,20160803,   56,Marcus Flarup                                     
 5862,902054,NEDRE SOPPERO                           ,SE,+68:03:00,+021:46:00, 360, DD4,20001024,20160420,    -,Synoptical message from GTS
 5863,162221,LANNAVAARA                              ,SE,+68:03:00,+021:58:48, 630, DD4,19650101,19830630,   56,Marcus Flarup                                     
 5864,162228,RENSJON_A                               ,SE,+68:04:11,+019:50:24, 493, DD4,19951215,20190430,   56,Marcus Flarup                                     
 5864,902031,RENSJON                                 ,SE,+68:04:00,+019:49:59, 493, DD4,20001024,20190430,    -,Synoptical message from GTS
 5865,162233,TORNETRASK                              ,SE,+68:13:12,+019:42:36, 393, DD4,19711001,19950430,   56,Marcus Flarup                                     
 5866,162238,KATTUVUOMA                              ,SE,+68:16:48,+019:54:00, 355, DD4,19650101,19710831,   56,Marcus Flarup                                     
 5867,162243,ABISKO_AUT                              ,SE,+68:21:36,+018:49:12, 388, DD4,19850418,20190430,   56,Marcus Flarup                                     
 5869,158361,KATTERJAKK                              ,SE,+68:25:18,+018:10:10, 515, DD4,19720401,20190310,   56,Marcus Flarup                                     
 5869,162255,KATTERJAKK_A                            ,SE,+68:25:12,+018:10:12, 516, DD4,20081101,20190430,   56,Marcus Flarup                                     
 5869,162259,RIKSGRANSEN                             ,SE,+68:25:48,+018:07:48, 508, DD4,19470101,19720229,   56,Marcus Flarup                                     
 5869,162267,VASSIJAURE                              ,SE,+68:25:48,+018:16:48, 537, DD4,19860901,19930331,   56,Marcus Flarup                                     
 5869,902020,KATTERJAKK                              ,SE,+68:25:00,+018:10:00, 517, DD4,19800113,20190310,    -,Synoptical message from GTS
 5870,158361,KATTERJAKK                              ,SE,+68:25:18,+018:10:10, 515, DD4,19720401,20190310,   56,Marcus Flarup                                     
 5870,162255,KATTERJAKK_A                            ,SE,+68:25:12,+018:10:12, 516, DD4,20081101,20190430,   56,Marcus Flarup                                     
 5870,162259,RIKSGRANSEN                             ,SE,+68:25:48,+018:07:48, 508, DD4,19470101,19720229,   56,Marcus Flarup                                     
 5870,902020,KATTERJAKK                              ,SE,+68:25:00,+018:10:00, 517, DD4,19800113,20190310,    -,Synoptical message from GTS
 5871,158361,KATTERJAKK                              ,SE,+68:25:18,+018:10:10, 515, DD4,19720401,20190310,   56,Marcus Flarup                                     
 5871,162255,KATTERJAKK_A                            ,SE,+68:25:12,+018:10:12, 516, DD4,20081101,20190430,   56,Marcus Flarup                                     
 5871,162267,VASSIJAURE                              ,SE,+68:25:48,+018:16:48, 537, DD4,19860901,19930331,   56,Marcus Flarup                                     
 5871,902020,KATTERJAKK                              ,SE,+68:25:00,+018:10:00, 517, DD4,19800113,20190310,    -,Synoptical message from GTS
 5872,162275,TORNEHAMN                               ,SE,+68:25:48,+018:37:48, 512, DD4,19860901,19930207,   56,Marcus Flarup                                     
 5873,158101,KARESUANDO                              ,SE,+68:26:31,+022:27:01, 330, DD4,19470101,20090507,   56,Marcus Flarup                                     
 5873,162281,KARESUANDO_A                            ,SE,+68:26:24,+022:27:00, 330, DD4,20081101,20190430,   56,Marcus Flarup                                     
 5873,902080,KARESUANDO                              ,SE,+68:27:00,+022:27:00, 331, DD4,19850622,20120831,    -,Synoptical message from GTS
 5874,162287,NAIMAKKA_A                              ,SE,+68:40:48,+021:31:48, 402, DD4,19951026,20190430,   56,Marcus Flarup                                     
 5874,162291,NAIMAKKA                                ,SE,+68:40:48,+021:31:48, 403, DD4,19650101,19951031,   56,Marcus Flarup                                     
 5874,902055,NAIMAKKA                                ,SE,+68:40:59,+021:31:59, 402, DD4,20001024,20190430,    -,Synoptical message from GTS
 5875,162287,NAIMAKKA_A                              ,SE,+68:40:48,+021:31:48, 402, DD4,19951026,20190430,   56,Marcus Flarup                                     
 5875,162291,NAIMAKKA                                ,SE,+68:40:48,+021:31:48, 403, DD4,19650101,19951031,   56,Marcus Flarup                                     
 5875,902055,NAIMAKKA                                ,SE,+68:40:59,+021:31:59, 402, DD4,20001024,20190430,    -,Synoptical message from GTS
 6114,159255,FARO                                    ,SE,+57:54:00,+019:09:36,  13, DD4,19470101,19951231,   56,Marcus Flarup                                     
 6114,159267,FAROSUND_AR_A                           ,SE,+57:55:12,+018:57:36,  13, DD4,19950801,20190430,   56,Marcus Flarup                                     
 6114,164471,FAROSUND                                ,SE,+57:52:12,+019:03:00,  20, DD4,19470101,19471231,   56,Marcus Flarup                                     
 6114,902587,FAROSUND-AR                             ,SE,+57:55:00,+018:57:00,  13, DD4,20001024,20190430,    -,Synoptical message from GTS
 6236,165558,OREBRO_FLYGPLATS                        ,SE,+59:04:48,+015:04:12,  53, DD4,19881208,19930429,   56,Marcus Flarup                                     
 6286,165997,ARBOGA                                  ,SE,+59:22:48,+015:49:48,  50, DD4,19650301,19681220,   56,Marcus Flarup                                     
 6488,167735,FINNGRUNDETS FYRSKEPP                   ,SE,+61:04:12,+018:40:48,  25, DD4,19610101,19690630,   56,Marcus Flarup                                     
 6924,158569,OLANDS SODRA GRUND 1                    ,SE,+56:04:12,+016:40:48,   1, DD4,19610101,19930930,   56,Marcus Flarup                                     
 6924,171203,OLANDS SODRA GRUND                      ,SE,+56:04:12,+016:40:48,   1, DD4,19610101,19700630,   56,Marcus Flarup                                     
 6937,141797,WAGENINGEN - HAARWEG                    ,NL,+51:58:00,+005:37:59,   7, DD4,19740101,20120710,   59,Bert Heusinkveld                                  
 6937,152467,WAGENINGEN - VEENKAMPEN                 ,NL,+51:58:53,+005:37:18,   5, DD4,20140901,20190430,   59,Bert Heusinkveld                                  
 7962,146813,DUNDAS                                  ,GL,+76:34:00,-068:48:00,  21, DD4,19610101,19830831,   45,Claus Kern-Hansen                                 
 7963,146823,QAANAAQ                                 ,GL,+77:28:00,-069:13:00,  16, DD4,19950816,20041013,   45,Claus Kern-Hansen                                 
 7963,146853,MITT. QAANAAQ                           ,GL,+77:28:59,-069:22:59,  16, DD4,19640102,20171231,   45,Claus Kern-Hansen                                 
 7964,146833,PITUFFIK                                ,GL,+76:31:59,-068:45:00,  77, DD4,19740101,20061126,   45,Claus Kern-Hansen                                 
 7965,146843,KITSISSUT                               ,GL,+76:37:59,-073:00:00,  11, DD4,19800604,20171231,   45,Claus Kern-Hansen                                 
 7966,146823,QAANAAQ                                 ,GL,+77:28:00,-069:13:00,  16, DD4,19950816,20041013,   45,Claus Kern-Hansen                                 
 7966,146853,MITT. QAANAAQ                           ,GL,+77:28:59,-069:22:59,  16, DD4,19640102,20171231,   45,Claus Kern-Hansen                                 
 7967,146863,HALL LAND                               ,GL,+81:40:59,-059:57:00, 105, DD4,19820830,20060913,   45,Claus Kern-Hansen                                 
 7968,146873,KITSISSORSUIT                           ,GL,+74:01:59,-057:49:00,  40, DD4,19810911,20171228,   45,Claus Kern-Hansen                                 
 7969,146883,UPERNAVIK AWS                           ,GL,+72:46:59,-056:10:00,  63, DD4,19840830,19950926,   45,Claus Kern-Hansen                                 
 7970,146893,UPERNAVIK                               ,GL,+72:46:59,-056:10:00, 120, DD4,19580101,20040808,   45,Claus Kern-Hansen                                 
 7970,146903,MITT. UPERNAVIK                         ,GL,+72:46:59,-056:07:59, 126, DD4,20001025,20171231,   45,Claus Kern-Hansen                                 
 7971,146893,UPERNAVIK                               ,GL,+72:46:59,-056:10:00, 120, DD4,19580101,20040808,   45,Claus Kern-Hansen                                 
 7971,146903,MITT. UPERNAVIK                         ,GL,+72:46:59,-056:07:59, 126, DD4,20001025,20171231,   45,Claus Kern-Hansen                                 
 7972,146913,UUMMANNAQ HELI.                         ,GL,+70:40:59,-052:07:00,   2, DD4,19610101,20050926,   45,Claus Kern-Hansen                                 
 7973,146923,MITT. QAARSUT                           ,GL,+70:43:59,-052:42:00,  88, DD4,20001124,20171231,   45,Claus Kern-Hansen                                 
 7974,146943,QULLITSAT                               ,GL,+70:03:00,-052:51:00,   2, DD4,19610101,20131231,   45,Claus Kern-Hansen                                 
