EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 13-05-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 DD   : Wind direction in degrees
30-34 Q_DD : quality code for DD (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station CORDOBA AEROPUERTO, SPAIN (STAID: 337)
Blended and updated with sources:20049 908410 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   DD, Q_DD
   337, 20049,20010822,  250,    0
   337, 20049,20010823,    0,    0
   337, 20049,20010824,  200,    0
   337, 20049,20010825,   50,    0
   337, 20049,20010826,  250,    0
   337, 20049,20010827,  230,    0
   337, 20049,20010828,  250,    0
   337, 20049,20010829,  220,    0
   337, 20049,20010830,  230,    0
   337, 20049,20010831,  250,    0
   337, 20049,20010901,  260,    0
   337, 20049,20010902,  220,    0
   337, 20049,20010903,  260,    0
   337, 20049,20010904,  250,    0
   337, 20049,20010905,  240,    0
   337, 20049,20010906,  230,    0
   337, 20049,20010907,  230,    0
   337, 20049,20010908,  260,    0
   337, 20049,20010909,  260,    0
   337, 20049,20010910,  240,    0
   337, 20049,20010911,  240,    0
   337, 20049,20010912,  250,    0
   337, 20049,20010913,  250,    0
   337, 20049,20010914,  260,    0
   337, 20049,20010915,  320,    0
   337, 20049,20010916,  240,    0
   337, 20049,20010917,  240,    0
   337, 20049,20010918,  230,    0
   337, 20049,20010919,  200,    0
   337, 20049,20010920,  230,    0
   337, 20049,20010921,  250,    0
   337, 20049,20010922,  220,    0
   337, 20049,20010923,  230,    0
   337, 20049,20010924,  230,    0
   337, 20049,20010925,  220,    0
   337, 20049,20010926,  190,    0
   337, 20049,20010927,  110,    0
   337, 20049,20010928,  240,    0
   337, 20049,20010929,   70,    0
   337, 20049,20010930,  180,    0
   337, 20049,20011001,   10,    0
   337, 20049,20011002,    0,    0
   337, 20049,20011003,  250,    0
   337, 20049,20011004,  170,    0
   337, 20049,20011005,  230,    0
   337, 20049,20011006,  220,    0
   337, 20049,20011007,  220,    0
   337, 20049,20011008,  270,    0
   337, 20049,20011009,  270,    0
   337, 20049,20011010,  220,    0
   337, 20049,20011011,   70,    0
   337, 20049,20011012,   60,    0
   337, 20049,20011013,   60,    0
   337, 20049,20011014,   60,    0
   337, 20049,20011015,  210,    0
   337, 20049,20011016,  150,    0
   337, 20049,20011017,  240,    0
   337, 20049,20011018,  240,    0
   337, 20049,20011019,  200,    0
   337, 20049,20011020,  220,    0
   337, 20049,20011021,    0,    0
   337, 20049,20011022,    0,    0
   337, 20049,20011023,  330,    0
   337, 20049,20011024,   80,    0
   337, 20049,20011025,  100,    0
   337, 20049,20011026,   30,    0
   337, 20049,20011027,   60,    0
   337, 20049,20011028,   30,    0
   337, 20049,20011029,   50,    0
   337, 20049,20011030,   50,    0
   337, 20049,20011031,   60,    0
   337, 20049,20011101,   80,    0
   337, 20049,20011102,   90,    0
   337, 20049,20011103,   80,    0
   337, 20049,20011104,   70,    0
   337, 20049,20011105,   50,    0
   337, 20049,20011106,   50,    0
   337, 20049,20011107,   60,    0
   337, 20049,20011108,   70,    0
   337, 20049,20011109,   10,    0
   337, 20049,20011110,   10,    0
   337, 20049,20011111,  220,    0
   337, 20049,20011112,  240,    0
   337, 20049,20011113,  240,    0
   337, 20049,20011114,  360,    0
   337, 20049,20011115,  100,    0
   337, 20049,20011116,  310,    0
   337, 20049,20011117,   70,    0
   337, 20049,20011118,   80,    0
   337, 20049,20011119,   60,    0
   337, 20049,20011120,   70,    0
   337, 20049,20011121,   50,    0
   337, 20049,20011122,   60,    0
   337, 20049,20011123,   70,    0
   337, 20049,20011124,   60,    0
   337, 20049,20011125,   60,    0
   337, 20049,20011126,   90,    0
   337, 20049,20011127,   60,    0
   337, 20049,20011128,   60,    0
   337, 20049,20011129,   60,    0
   337, 20049,20011130,   90,    0
   337, 20049,20011201,   40,    0
   337, 20049,20011202,   60,    0
   337, 20049,20011203,   70,    0
   337, 20049,20011204,   80,    0
   337, 20049,20011205,   60,    0
   337, 20049,20011206,   60,    0
   337, 20049,20011207,   90,    0
   337, 20049,20011208,   70,    0
   337, 20049,20011209,   70,    0
   337, 20049,20011210,   60,    0
   337, 20049,20011211,   50,    0
   337, 20049,20011212,   50,    0
   337, 20049,20011213,   80,    0
   337, 20049,20011214,  230,    0
   337, 20049,20011215,   60,    0
   337, 20049,20011216,   70,    0
   337, 20049,20011217,   60,    0
   337, 20049,20011218,   60,    0
   337, 20049,20011219,   60,    0
   337, 20049,20011220,   70,    0
   337, 20049,20011221,   60,    0
   337, 20049,20011222,   70,    0
   337, 20049,20011223,   50,    0
   337, 20049,20011224,   80,    0
   337, 20049,20011225,   60,    0
   337, 20049,20011226,    0,    0
   337, 20049,20011227,   50,    0
   337, 20049,20011228,   70,    0
   337, 20049,20011229,   70,    0
   337, 20049,20011230,   90,    0
   337, 20049,20011231,   70,    0
   337, 20049,20020101,   60,    0
   337, 20049,20020102,   70,    0
   337, 20049,20020103,  220,    0
   337, 20049,20020104,   80,    0
   337, 20049,20020105,   60,    0
   337, 20049,20020106,   50,    0
   337, 20049,20020107,   60,    0
   337, 20049,20020108,   60,    0
   337, 20049,20020109,   70,    0
   337, 20049,20020110,   90,    0
   337, 20049,20020111,   80,    0
   337, 20049,20020112,   70,    0
   337, 20049,20020113,   60,    0
   337, 20049,20020114,   40,    0
   337, 20049,20020115,    0,    0
   337, 20049,20020116,   60,    0
   337, 20049,20020117,   90,    0
   337, 20049,20020118,   80,    0
   337, 20049,20020119,   60,    0
   337, 20049,20020120,   40,    0
   337, 20049,20020121,  210,    0
   337, 20049,20020122,  320,    0
   337, 20049,20020123,  210,    0
   337, 20049,20020124,  320,    0
   337, 20049,20020125,    0,    0
   337, 20049,20020126,   40,    0
   337, 20049,20020127,   70,    0
   337, 20049,20020128,   80,    0
   337, 20049,20020129,   90,    0
   337, 20049,20020130,  200,    0
   337, 20049,20020131,  160,    0
   337, 20049,20020201,   80,    0
   337, 20049,20020202,   70,    0
   337, 20049,20020203,   70,    0
   337, 20049,20020204,  240,    0
   337, 20049,20020205,  230,    0
   337, 20049,20020206,  240,    0
   337, 20049,20020207,  230,    0
   337, 20049,20020208,   60,    0
   337, 20049,20020209,   90,    0
   337, 20049,20020210,  190,    0
   337, 20049,20020211,  220,    0
   337, 20049,20020212,   60,    0
   337, 20049,20020213,   50,    0
   337, 20049,20020214,   70,    0
   337, 20049,20020215,   70,    0
   337, 20049,20020216,   50,    0
   337, 20049,20020217,   90,    0
   337, 20049,20020218,   60,    0
   337, 20049,20020219,   50,    0
   337, 20049,20020220,  190,    0
   337, 20049,20020221,    0,    0
   337, 20049,20020222,   70,    0
   337, 20049,20020223,  110,    0
   337, 20049,20020224,  230,    0
   337, 20049,20020225,  260,    0
   337, 20049,20020226,  220,    0
   337, 20049,20020227,  210,    0
   337, 20049,20020228,  250,    0
   337, 20049,20020301,  210,    0
   337, 20049,20020302,  170,    0
   337, 20049,20020303,   80,    0
   337, 20049,20020304,   40,    0
   337, 20049,20020305,  280,    0
   337, 20049,20020306,  130,    0
   337, 20049,20020307,   70,    0
   337, 20049,20020308,   80,    0
   337, 20049,20020309,  250,    0
   337, 20049,20020310,  220,    0
   337, 20049,20020311,  230,    0
   337, 20049,20020312,  210,    0
   337, 20049,20020313,  220,    0
   337, 20049,20020314,  210,    0
   337, 20049,20020315,  200,    0
   337, 20049,20020316,  240,    0
   337, 20049,20020317,  240,    0
   337, 20049,20020318,  210,    0
   337, 20049,20020319,  190,    0
   337, 20049,20020320,   60,    0
   337, 20049,20020321,   70,    0
   337, 20049,20020322,   50,    0
   337, 20049,20020323,   70,    0
   337, 20049,20020324,  210,    0
   337, 20049,20020325,  240,    0
   337, 20049,20020326,  230,    0
   337, 20049,20020327,  130,    0
   337, 20049,20020328,  190,    0
   337, 20049,20020329,   80,    0
   337, 20049,20020330,   50,    0
   337, 20049,20020331,  180,    0
   337, 20049,20020401,  220,    0
   337, 20049,20020402,   80,    0
   337, 20049,20020403,  250,    0
   337, 20049,20020404,  230,    0
   337, 20049,20020405,  210,    0
   337, 20049,20020406,  210,    0
   337, 20049,20020407,   20,    0
   337, 20049,20020408,   50,    0
   337, 20049,20020409,  160,    0
   337, 20049,20020410,  220,    0
   337, 20049,20020411,  160,    0
   337, 20049,20020412,  240,    0
   337, 20049,20020413,  210,    0
   337, 20049,20020414,  300,    0
   337, 20049,20020415,  260,    0
   337, 20049,20020416,  110,    0
   337, 20049,20020417,  240,    0
   337, 20049,20020418,  190,    0
   337, 20049,20020419,  360,    0
   337, 20049,20020420,   60,    0
   337, 20049,20020421,   90,    0
   337, 20049,20020422,  220,    0
   337, 20049,20020423,   70,    0
   337, 20049,20020424,  240,    0
   337, 20049,20020425,    0,    0
   337, 20049,20020426,  220,    0
   337, 20049,20020427,  230,    0
   337, 20049,20020428,  230,    0
   337, 20049,20020429,    0,    0
   337, 20049,20020430,  250,    0
   337, 20049,20020501,  250,    0
   337, 20049,20020502,  260,    0
   337, 20049,20020503,  320,    0
   337, 20049,20020504,  110,    0
   337, 20049,20020505,  350,    0
   337, 20049,20020506,   20,    0
   337, 20049,20020507,   50,    0
   337, 20049,20020508,  220,    0
   337, 20049,20020509,  230,    0
   337, 20049,20020510,  230,    0
   337, 20049,20020511,  230,    0
   337, 20049,20020512,  270,    0
   337, 20049,20020513,  230,    0
   337, 20049,20020514,   80,    0
   337, 20049,20020515,   50,    0
   337, 20049,20020516,  210,    0
   337, 20049,20020517,  250,    0
   337, 20049,20020518,  240,    0
   337, 20049,20020519,  110,    0
   337, 20049,20020520,  180,    0
   337, 20049,20020521,  220,    0
   337, 20049,20020522,  240,    0
   337, 20049,20020523,  250,    0
   337, 20049,20020524,  240,    0
   337, 20049,20020525,  230,    0
   337, 20049,20020526,  310,    0
   337, 20049,20020527,  300,    0
   337, 20049,20020528,  180,    0
   337, 20049,20020529,  180,    0
   337, 20049,20020530,    0,    0
   337, 20049,20020531,  230,    0
   337, 20049,20020601,  240,    0
   337, 20049,20020602,  230,    0
   337, 20049,20020603,  230,    0
   337, 20049,20020604,  240,    0
   337, 20049,20020605,  240,    0
   337, 20049,20020606,  250,    0
   337, 20049,20020607,  220,    0
   337, 20049,20020608,  270,    0
   337, 20049,20020609,  280,    0
   337, 20049,20020610,  270,    0
   337, 20049,20020611,  180,    0
   337, 20049,20020612,  160,    0
   337, 20049,20020613,  220,    0
   337, 20049,20020614,  180,    0
   337, 20049,20020615,  230,    0
   337, 20049,20020616,  250,    0
   337, 20049,20020617,  240,    0
   337, 20049,20020618,  260,    0
   337, 20049,20020619,  250,    0
   337, 20049,20020620,  240,    0
   337, 20049,20020621,  240,    0
   337, 20049,20020622,  260,    0
   337, 20049,20020623,  250,    0
   337, 20049,20020624,  240,    0
   337, 20049,20020625,  240,    0
   337, 20049,20020626,  240,    0
   337, 20049,20020627,  240,    0
   337, 20049,20020628,  250,    0
   337, 20049,20020629,  250,    0
   337, 20049,20020630,  240,    0
   337, 20049,20020701,  240,    0
   337, 20049,20020702,  240,    0
   337, 20049,20020703,  250,    0
   337, 20049,20020704,  250,    0
   337, 20049,20020705,  250,    0
   337, 20049,20020706,  240,    0
   337, 20049,20020707,  250,    0
   337, 20049,20020708,  240,    0
   337, 20049,20020709,  230,    0
   337, 20049,20020710,  230,    0
   337, 20049,20020711,  240,    0
   337, 20049,20020712,  260,    0
   337, 20049,20020713,  240,    0
   337, 20049,20020714,  350,    0
   337, 20049,20020715,    0,    0
   337, 20049,20020716,  150,    0
   337, 20049,20020717,  270,    0
   337, 20049,20020718,  290,    0
   337, 20049,20020719,  260,    0
   337, 20049,20020720,  240,    0
   337, 20049,20020721,  260,    0
   337, 20049,20020722,  240,    0
   337, 20049,20020723,  250,    0
   337, 20049,20020724,  100,    0
   337, 20049,20020725,  320,    0
   337, 20049,20020726,  260,    0
   337, 20049,20020727,  260,    0
   337, 20049,20020728,  220,    0
   337, 20049,20020729,  250,    0
   337, 20049,20020730,  240,    0
   337, 20049,20020731,  250,    0
   337, 20049,20020801,  240,    0
   337, 20049,20020802,  240,    0
   337, 20049,20020803,  240,    0
   337, 20049,20020804,  250,    0
   337, 20049,20020805,  240,    0
   337, 20049,20020806,  240,    0
   337, 20049,20020807,  250,    0
   337, 20049,20020808,  250,    0
   337, 20049,20020809,  240,    0
   337, 20049,20020810,  260,    0
   337, 20049,20020811,  230,    0
   337, 20049,20020812,    0,    0
   337, 20049,20020813,    0,    0
   337, 20049,20020814,  240,    0
   337, 20049,20020815,  240,    0
   337, 20049,20020816,  250,    0
   337, 20049,20020817,  250,    0
   337, 20049,20020818,  240,    0
   337, 20049,20020819,  240,    0
   337, 20049,20020820,  240,    0
   337, 20049,20020821,  250,    0
   337, 20049,20020822,  250,    0
   337, 20049,20020823,  240,    0
   337, 20049,20020824,  250,    0
   337, 20049,20020825,  230,    0
   337, 20049,20020826,  240,    0
   337, 20049,20020827,  240,    0
   337, 20049,20020828,  260,    0
   337, 20049,20020829,  230,    0
   337, 20049,20020830,  250,    0
   337, 20049,20020831,  240,    0
   337, 20049,20020901,  230,    0
   337, 20049,20020902,    0,    0
   337, 20049,20020903,  240,    0
   337, 20049,20020904,  230,    0
   337, 20049,20020905,  230,    0
   337, 20049,20020906,  250,    0
   337, 20049,20020907,  250,    0
   337, 20049,20020908,  240,    0
   337, 20049,20020909,  240,    0
   337, 20049,20020910,  230,    0
   337, 20049,20020911,  250,    0
   337, 20049,20020912,    0,    0
   337, 20049,20020913,  240,    0
   337, 20049,20020914,  250,    0
   337, 20049,20020915,  190,    0
   337, 20049,20020916,   60,    0
   337, 20049,20020917,  240,    0
   337, 20049,20020918,  210,    0
   337, 20049,20020919,  260,    0
   337, 20049,20020920,  250,    0
   337, 20049,20020921,  240,    0
   337, 20049,20020922,  220,    0
   337, 20049,20020923,  240,    0
   337, 20049,20020924,  240,    0
   337, 20049,20020925,  110,    0
   337, 20049,20020926,  250,    0
   337, 20049,20020927,  240,    0
   337, 20049,20020928,  230,    0
   337, 20049,20020929,  280,    0
   337, 20049,20020930,   70,    0
   337, 20049,20021001,   40,    0
   337, 20049,20021002,   60,    0
   337, 20049,20021003,  100,    0
   337, 20049,20021004,  180,    0
   337, 20049,20021005,    0,    0
   337, 20049,20021006,  250,    0
   337, 20049,20021007,  250,    0
   337, 20049,20021008,  270,    0
   337, 20049,20021009,  230,    0
   337, 20049,20021010,  240,    0
   337, 20049,20021011,  220,    0
   337, 20049,20021012,  260,    0
   337, 20049,20021013,  290,    0
   337, 20049,20021014,  220,    0
   337, 20049,20021015,  240,    0
   337, 20049,20021016,  250,    0
   337, 20049,20021017,  270,    0
   337, 20049,20021018,   70,    0
   337, 20049,20021019,   70,    0
   337, 20049,20021020,  140,    0
   337, 20049,20021021,  210,    0
   337, 20049,20021022,  230,    0
   337, 20049,20021023,  260,    0
   337, 20049,20021024,  290,    0
   337, 20049,20021025,   60,    0
   337, 20049,20021026,   60,    0
   337, 20049,20021027,   60,    0
   337, 20049,20021028,  120,    0
   337, 20049,20021029,  290,    0
   337, 20049,20021030,  250,    0
   337, 20049,20021031,   60,    0
   337, 20049,20021101,   40,    0
   337, 20049,20021102,  250,    0
   337, 20049,20021103,  230,    0
   337, 20049,20021104,  250,    0
   337, 20049,20021105,   60,    0
   337, 20049,20021106,    0,    0
   337, 20049,20021107,   60,    0
   337, 20049,20021108,   70,    0
   337, 20049,20021109,  240,    0
   337, 20049,20021110,    0,    0
   337, 20049,20021111,  300,    0
   337, 20049,20021112,  270,    0
   337, 20049,20021113,  230,    0
   337, 20049,20021114,  230,    0
   337, 20049,20021115,  200,    0
   337, 20049,20021116,  260,    0
   337, 20049,20021117,  240,    0
   337, 20049,20021118,  220,    0
   337, 20049,20021119,  190,    0
   337, 20049,20021120,  230,    0
   337, 20049,20021121,  230,    0
   337, 20049,20021122,   10,    0
   337, 20049,20021123,  210,    0
   337, 20049,20021124,  200,    0
   337, 20049,20021125,  240,    0
   337, 20049,20021126,   70,    0
   337, 20049,20021127,   50,    0
   337, 20049,20021128,  310,    0
   337, 20049,20021129,  270,    0
   337, 20049,20021130,  250,    0
   337, 20049,20021201,  230,    0
   337, 20049,20021202,  250,    0
   337, 20049,20021203,  230,    0
   337, 20049,20021204,  220,    0
   337, 20049,20021205,   40,    0
   337, 20049,20021206,   70,    0
   337, 20049,20021207,  260,    0
   337, 20049,20021208,   90,    0
   337, 20049,20021209,   60,    0
   337, 20049,20021210,  210,    0
   337, 20049,20021211,  230,    0
   337, 20049,20021212,   60,    0
   337, 20049,20021213,   80,    0
   337, 20049,20021214,  200,    0
   337, 20049,20021215,   10,    0
   337, 20049,20021216,   70,    0
   337, 20049,20021217,   60,    0
   337, 20049,20021218,  110,    0
   337, 20049,20021219,  260,    0
   337, 20049,20021220,   70,    0
   337, 20049,20021221,   60,    0
   337, 20049,20021222,   50,    0
   337, 20049,20021223,   50,    0
   337, 20049,20021224,  250,    0
   337, 20049,20021225,  230,    0
   337, 20049,20021226,  200,    0
   337, 20049,20021227,  210,    0
   337, 20049,20021228,  260,    0
   337, 20049,20021229,   70,    0
   337, 20049,20021230,  250,    0
   337, 20049,20021231,  200,    0
   337, 20049,20030101,   80,    0
   337, 20049,20030102,   60,    0
   337, 20049,20030103,  240,    0
   337, 20049,20030104,  240,    0
   337, 20049,20030105,  200,    0
   337, 20049,20030106,  250,    0
   337, 20049,20030107,   10,    0
   337, 20049,20030108,  250,    0
   337, 20049,20030109,  230,    0
   337, 20049,20030110,  360,    0
   337, 20049,20030111,   90,    0
   337, 20049,20030112,   60,    0
   337, 20049,20030113,   80,    0
   337, 20049,20030114,   70,    0
   337, 20049,20030115,   70,    0
   337, 20049,20030116,  110,    0
   337, 20049,20030117,  260,    0
   337, 20049,20030118,   50,    0
   337, 20049,20030119,  240,    0
   337, 20049,20030120,  180,    0
   337, 20049,20030121,  230,    0
   337, 20049,20030122,  260,    0
   337, 20049,20030123,   40,    0
   337, 20049,20030124,   70,    0
   337, 20049,20030125,   70,    0
   337, 20049,20030126,   60,    0
   337, 20049,20030127,   90,    0
   337, 20049,20030128,   60,    0
   337, 20049,20030129,  350,    0
   337, 20049,20030130,  250,    0
   337, 20049,20030131,  310,    0
   337, 20049,20030201,   60,    0
   337, 20049,20030202,   70,    0
   337, 20049,20030203,  220,    0
   337, 20049,20030204,  240,    0
   337, 20049,20030205,   50,    0
   337, 20049,20030206,   60,    0
   337, 20049,20030207,   50,    0
   337, 20049,20030208,   80,    0
   337, 20049,20030209,  170,    0
   337, 20049,20030210,  210,    0
   337, 20049,20030211,  140,    0
   337, 20049,20030212,   90,    0
   337, 20049,20030213,  250,    0
   337, 20049,20030214,  140,    0
   337, 20049,20030215,   70,    0
   337, 20049,20030216,   50,    0
   337, 20049,20030217,  210,    0
   337, 20049,20030218,  200,    0
   337, 20049,20030219,    0,    0
   337, 20049,20030220,  250,    0
   337, 20049,20030221,   90,    0
   337, 20049,20030222,   70,    0
   337, 20049,20030223,  130,    0
   337, 20049,20030224,   70,    0
   337, 20049,20030225,  190,    0
   337, 20049,20030226,  250,    0
   337, 20049,20030227,  250,    0
   337, 20049,20030228,    0,    0
   337, 20049,20030301,  230,    0
   337, 20049,20030302,  180,    0
   337, 20049,20030303,  230,    0
   337, 20049,20030304,   80,    0
   337, 20049,20030305,  270,    0
   337, 20049,20030306,  210,    0
   337, 20049,20030307,  220,    0
   337, 20049,20030308,    0,    0
   337, 20049,20030309,  340,    0
   337, 20049,20030310,   90,    0
   337, 20049,20030311,    0,    0
   337, 20049,20030312,  130,    0
   337, 20049,20030313,  210,    0
   337, 20049,20030314,  270,    0
   337, 20049,20030315,    0,    0
   337, 20049,20030316,  190,    0
   337, 20049,20030317,   60,    0
   337, 20049,20030318,   90,    0
   337, 20049,20030319,  100,    0
   337, 20049,20030320,   80,    0
   337, 20049,20030321,   90,    0
   337, 20049,20030322,  170,    0
   337, 20049,20030323,  160,    0
   337, 20049,20030324,  190,    0
   337, 20049,20030325,  110,    0
   337, 20049,20030326,   70,    0
   337, 20049,20030327,  100,    0
   337, 20049,20030328,  240,    0
   337, 20049,20030329,  170,    0
   337, 20049,20030330,  230,    0
   337, 20049,20030331,  220,    0
   337, 20049,20030401,  210,    0
   337, 20049,20030402,  260,    0
   337, 20049,20030403,   50,    0
   337, 20049,20030404,   70,    0
   337, 20049,20030405,  120,    0
   337, 20049,20030406,  130,    0
   337, 20049,20030407,  110,    0
   337, 20049,20030408,    0,    0
   337, 20049,20030409,  250,    0
   337, 20049,20030410,  240,    0
   337, 20049,20030411,  220,    0
   337, 20049,20030412,  260,    0
   337, 20049,20030413,  270,    0
   337, 20049,20030414,  220,    0
   337, 20049,20030415,    0,    0
   337, 20049,20030416,   80,    0
   337, 20049,20030417,   70,    0
   337, 20049,20030418,  220,    0
   337, 20049,20030419,  250,    0
   337, 20049,20030420,  230,    0
   337, 20049,20030421,  100,    0
   337, 20049,20030422,  320,    0
   337, 20049,20030423,    0,    0
   337, 20049,20030424,  260,    0
   337, 20049,20030425,  230,    0
   337, 20049,20030426,  160,    0
   337, 20049,20030427,  170,    0
   337, 20049,20030428,    0,    0
   337, 20049,20030429,  250,    0
   337, 20049,20030430,  240,    0
   337, 20049,20030501,  260,    0
   337, 20049,20030502,  340,    0
   337, 20049,20030503,  240,    0
   337, 20049,20030504,  240,    0
   337, 20049,20030505,  250,    0
   337, 20049,20030506,  320,    0
   337, 20049,20030507,  240,    0
   337, 20049,20030508,    0,    0
   337, 20049,20030509,  110,    0
   337, 20049,20030510,  210,    0
   337, 20049,20030511,    0,    0
   337, 20049,20030512,  240,    0
   337, 20049,20030513,  190,    0
   337, 20049,20030514,  190,    0
   337, 20049,20030515,  260,    0
   337, 20049,20030516,  250,    0
   337, 20049,20030517,  250,    0
   337, 20049,20030518,  270,    0
   337, 20049,20030519,  270,    0
   337, 20049,20030520,   60,    0
   337, 20049,20030521,  120,    0
   337, 20049,20030522,  170,    0
   337, 20049,20030523,  210,    0
   337, 20049,20030524,  290,    0
   337, 20049,20030525,   60,    0
   337, 20049,20030526,   70,    0
   337, 20049,20030527,  170,    0
   337, 20049,20030528,  260,    0
   337, 20049,20030529,  240,    0
   337, 20049,20030530,  280,    0
   337, 20049,20030531,  260,    0
   337, 20049,20030601,  250,    0
   337, 20049,20030602,  250,    0
   337, 20049,20030603,  260,    0
   337, 20049,20030604,  250,    0
   337, 20049,20030605,  270,    0
   337, 20049,20030606,  200,    0
   337, 20049,20030607,  240,    0
   337, 20049,20030608,    0,    0
   337, 20049,20030609,  260,    0
   337, 20049,20030610,  280,    0
   337, 20049,20030611,  330,    0
   337, 20049,20030612,    0,    0
   337, 20049,20030613,  230,    0
   337, 20049,20030614,  220,    0
   337, 20049,20030615,  260,    0
   337, 20049,20030616,  260,    0
   337, 20049,20030617,  250,    0
   337, 20049,20030618,    0,    0
   337, 20049,20030619,  120,    0
   337, 20049,20030620,  240,    0
   337, 20049,20030621,  240,    0
   337, 20049,20030622,  250,    0
   337, 20049,20030623,  260,    0
   337, 20049,20030624,  250,    0
   337, 20049,20030625,  250,    0
   337, 20049,20030626,  260,    0
   337, 20049,20030627,  260,    0
   337, 20049,20030628,  260,    0
   337, 20049,20030629,  260,    0
   337, 20049,20030630,  230,    0
   337, 20049,20030701,  250,    0
   337, 20049,20030702,  240,    0
   337, 20049,20030703,  240,    0
   337, 20049,20030704,  260,    0
   337, 20049,20030705,  250,    0
   337, 20049,20030706,  280,    0
   337, 20049,20030707,  240,    0
   337, 20049,20030708,  300,    0
   337, 20049,20030709,  260,    0
   337, 20049,20030710,  260,    0
   337, 20049,20030711,  270,    0
   337, 20049,20030712,  260,    0
   337, 20049,20030713,  260,    0
   337, 20049,20030714,  270,    0
   337, 20049,20030715,  260,    0
   337, 20049,20030716,  220,    0
   337, 20049,20030717,  270,    0
   337, 20049,20030718,  270,    0
   337, 20049,20030719,  250,    0
   337, 20049,20030720,  240,    0
   337, 20049,20030721,  260,    0
   337, 20049,20030722,  260,    0
   337, 20049,20030723,  260,    0
   337, 20049,20030724,  250,    0
   337, 20049,20030725,  250,    0
   337, 20049,20030726,  250,    0
   337, 20049,20030727,    0,    0
   337, 20049,20030728,  260,    0
   337, 20049,20030729,  260,    0
   337, 20049,20030730,  190,    0
   337, 20049,20030731,  270,    0
   337, 20049,20030801,  160,    0
   337, 20049,20030802,  190,    0
   337, 20049,20030803,  220,    0
   337, 20049,20030804,  230,    0
   337, 20049,20030805,  220,    0
   337, 20049,20030806,   60,    0
   337, 20049,20030807,  300,    0
   337, 20049,20030808,  360,    0
   337, 20049,20030809,   60,    0
   337, 20049,20030810,  170,    0
   337, 20049,20030811,   40,    0
   337, 20049,20030812,  180,    0
   337, 20049,20030813,  330,    0
   337, 20049,20030814,  250,    0
   337, 20049,20030815,  280,    0
   337, 20049,20030816,  260,    0
   337, 20049,20030817,    0,    0
   337, 20049,20030818,  260,    0
   337, 20049,20030819,  290,    0
   337, 20049,20030820,  270,    0
   337, 20049,20030821,  270,    0
   337, 20049,20030822,  280,    0
   337, 20049,20030823,  270,    0
   337, 20049,20030824,  250,    0
   337, 20049,20030825,  260,    0
   337, 20049,20030826,  260,    0
   337, 20049,20030827,  250,    0
   337, 20049,20030828,  250,    0
   337, 20049,20030829,  250,    0
   337, 20049,20030830,  220,    0
   337, 20049,20030831,    0,    0
   337, 20049,20030901,  260,    0
   337, 20049,20030902,  260,    0
   337, 20049,20030903,  270,    0
   337, 20049,20030904,  260,    0
   337, 20049,20030905,    0,    0
   337, 20049,20030906,  250,    0
   337, 20049,20030907,  250,    0
   337, 20049,20030908,  260,    0
   337, 20049,20030909,  280,    0
   337, 20049,20030910,   80,    0
   337, 20049,20030911,  100,    0
   337, 20049,20030912,   60,    0
   337, 20049,20030913,   80,    0
   337, 20049,20030914,  250,    0
   337, 20049,20030915,  210,    0
   337, 20049,20030916,   90,    0
   337, 20049,20030917,   80,    0
   337, 20049,20030918,  250,    0
   337, 20049,20030919,  210,    0
   337, 20049,20030920,    0,    0
   337, 20049,20030921,  260,    0
   337, 20049,20030922,  250,    0
   337, 20049,20030923,  280,    0
   337, 20049,20030924,  310,    0
   337, 20049,20030925,  210,    0
   337, 20049,20030926,  240,    0
   337, 20049,20030927,  260,    0
   337, 20049,20030928,  250,    0
   337, 20049,20030929,  250,    0
   337, 20049,20030930,    0,    0
   337, 20049,20031001,  220,    0
   337, 20049,20031002,  220,    0
   337, 20049,20031003,  210,    0
   337, 20049,20031004,   60,    0
   337, 20049,20031005,   80,    0
   337, 20049,20031006,   60,    0
   337, 20049,20031007,   90,    0
   337, 20049,20031008,   80,    0
   337, 20049,20031009,  120,    0
   337, 20049,20031010,  220,    0
   337, 20049,20031011,   60,    0
   337, 20049,20031012,  240,    0
   337, 20049,20031013,  230,    0
   337, 20049,20031014,    0,    0
   337, 20049,20031015,   50,    0
   337, 20049,20031016,  230,    0
   337, 20049,20031017,    0,    0
   337, 20049,20031018,  240,    0
   337, 20049,20031019,  240,    0
   337, 20049,20031020,  230,    0
   337, 20049,20031021,  250,    0
   337, 20049,20031022,  240,    0
   337, 20049,20031023,   70,    0
   337, 20049,20031024,   70,    0
   337, 20049,20031025,   90,    0
   337, 20049,20031026,  110,    0
