EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-05-2019 
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 START  : Begin date YYYYMMDD
 98-105 STOP   : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   START,    STOP,PARID,PARNAME
 4913,910442,ALFELD                                  ,DE,+51:58:00,+009:48:00, 149, FX4,20080125,20190430,    -,Synoptical message from GTS
 4914,132065,EISENACH                                ,DE,+51:00:09,+010:21:48, 312, FX1,20071101,20190430,   11,National Climate Data Center (DWD)                
 4914,910540,EISENACH                                ,DE,+51:00:00,+010:22:00, 313, FX4,20080125,20190430,    -,Synoptical message from GTS
 4915,132077,FEUCHTWANGEN-HEILBRONN                  ,DE,+49:09:47,+010:22:01, 475, FX1,20071101,20190430,   11,National Climate Data Center (DWD)                
 4915,910756,FEUCHTWANGEN-HEILBRONN                  ,DE,+49:10:00,+010:22:00, 477, FX4,20080125,20190430,    -,Synoptical message from GTS
 4917,132101,WALDMUNCHEN                             ,DE,+49:23:31,+012:41:07, 499, FX1,20061211,20190430,   11,National Climate Data Center (DWD)                
 4917,910782,WALDMUNCHEN                             ,DE,+49:24:00,+012:40:59, 500, FX4,20080125,20190430,    -,Synoptical message from GTS
 4919,132125,AHAUS                                   ,DE,+52:04:58,+006:56:30,  46, FX1,20060301,20190430,   11,National Climate Data Center (DWD)                
 4919,910309,AHAUS                                   ,DE,+52:04:59,+006:57:00,  45, FX4,20061124,20190430,    -,Synoptical message from GTS
 4920,132137,HECKELBERG                              ,DE,+52:44:45,+013:50:31,  82, FX1,20130501,20190430,   11,National Climate Data Center (DWD)                
 4922,132161,HOYERSWERDA                             ,DE,+51:27:02,+014:15:15, 116, FX1,20100101,20190430,   11,National Climate Data Center (DWD)                
 4922,910495,HOYERSWERDA                             ,DE,+51:27:00,+014:15:00, 116, FX4,20100419,20190430,    -,Synoptical message from GTS
 4923,132173,WUNSIEDEL-SCHONBRUNN                    ,DE,+50:01:54,+011:58:27, 622, FX1,20060601,20190430,   11,National Climate Data Center (DWD)                
 4923,910686,WUNSIEDEL-SCHONBRUNN                    ,DE,+50:01:59,+011:58:00, 623, FX4,20061124,20190430,    -,Synoptical message from GTS
 4924,132185,GOTTFRIEDING                            ,DE,+48:39:38,+012:32:25, 350, FX1,20071201,20190430,   11,National Climate Data Center (DWD)                
 4924,910872,GOTTFRIEDING                            ,DE,+48:40:00,+012:31:59, 351, FX4,20080125,20190430,    -,Synoptical message from GTS
 4925,132197,HOHERODSKOPF/VOGELSBERG                 ,DE,+50:30:30,+009:13:28, 743, FX1,20080501,20190430,   11,National Climate Data Center (DWD)                
 4925,910534,HOHERODSKOPF-VOGELSBERG                 ,DE,+50:31:00,+009:13:00, 744, FX4,20090609,20190430,    -,Synoptical message from GTS
 4927,132221,LEUTKIRCH-HERLAZHOFEN                   ,DE,+47:47:47,+010:02:00, 672, FX1,20070402,20190430,   11,National Climate Data Center (DWD)                
 4927,910945,LEUTKIRCH-HERLAZHOFEN                   ,DE,+47:48:00,+010:01:59, 674, FX4,20080125,20190430,    -,Synoptical message from GTS
 4928,132233,NEU-ULRICHSTEIN                         ,DE,+50:45:11,+009:01:24, 350, FX1,20110201,20190430,   11,National Climate Data Center (DWD)                
 4929,132245,NEUHUTTEN/SPESSART                      ,DE,+50:00:33,+009:25:30, 340, FX1,20061001,20190430,   11,National Climate Data Center (DWD)                
 4929,910646,NEUHUTTEN-SPESSART                      ,DE,+50:01:00,+009:25:00, 340, FX4,20061124,20190430,    -,Synoptical message from GTS
 4940,132377,BUCHEL (FLUGPLATZ)                      ,DE,+50:10:26,+007:03:47, 477, FX1,20000701,20190430,   11,National Climate Data Center (DWD)                
 4940,910613,BUECHEL                                 ,DE,+50:10:00,+007:04:00, 486, FX4,20000228,20190430,    -,Synoptical message from GTS
 4941,132389,BUCKEBURG                               ,DE,+52:16:54,+009:05:16,  68, FX1,19790101,20060930,   11,National Climate Data Center (DWD)                
 4941,910335,BUECKEBURG                              ,DE,+52:16:59,+009:04:59,  73, FX4,20000324,20190427,    -,Synoptical message from GTS
 4950,132497,CARLSFELD                               ,DE,+50:25:55,+012:36:46, 897, FX1,19950301,20190419,   11,National Climate Data Center (DWD)                
 4950,910574,CARLSFELD                               ,DE,+50:25:59,+012:37:00, 899, FX4,20040101,20190420,    -,Synoptical message from GTS
 4952,132521,CELLE                                   ,DE,+52:35:43,+010:01:41,  39, FX1,19790101,20150630,   11,National Climate Data Center (DWD)                
 4952,910343,CELLE                                   ,DE,+52:36:00,+010:01:00,  52, FX4,20000320,20190427,    -,Synoptical message from GTS
 4954,132545,CHEMNITZ                                ,DE,+50:47:33,+012:52:24, 418, FX1,19670101,20190430,   11,National Climate Data Center (DWD)                
 4954,910577,CHEMNITZ                                ,DE,+50:48:00,+012:52:00, 417, FX4,20040101,20190430,    -,Synoptical message from GTS
 4955,132557,CHIEMING                                ,DE,+47:53:07,+012:32:30, 551, FX1,20030501,20190430,   11,National Climate Data Center (DWD)                
 4955,910982,CHIEMING                                ,DE,+47:52:59,+012:33:00, 553, FX4,20040101,20190430,    -,Synoptical message from GTS
 4958,132593,LAUTERTAL-OBERLAUTER                    ,DE,+50:18:29,+010:58:09, 345, FX1,19720101,20190430,   11,National Climate Data Center (DWD)                
 4958,910671,LAUTERTAL-OBERLAUTER                    ,DE,+50:18:00,+010:58:00, 345, FX4,20040101,20190430,    -,Synoptical message from GTS
 4970,132737,DEUSELBACH                              ,DE,+49:45:47,+007:03:20, 481, FX1,19690101,20190430,   11,National Climate Data Center (DWD)                
 4970,910615,DEUSELBACH                              ,DE,+49:46:00,+007:03:00, 483, FX4,20040101,20190430,    -,Synoptical message from GTS
 4971,132749,DIEPHOLZ                                ,DE,+52:35:25,+008:20:47,  39, FX1,19740101,20190430,   11,National Climate Data Center (DWD)                
 4971,910321,DIEPHOLZ                                ,DE,+52:34:59,+008:21:00,  43, FX4,20040101,20190430,    -,Synoptical message from GTS
 4992,133009,NELAUG                                  ,NO,+58:39:29,+008:37:53, 142, FX5,20111127,20111127,   22,Hans Olav Hygen                                   
 4992,901459,NELAUG                                  ,NO,+58:39:00,+008:37:59, 142, FX4,20011025,20140121,    -,Synoptical message from GTS
 4993,133021,LANDVIK                                 ,NO,+58:20:24,+008:31:21,   6, FX5,19970701,20190430,   22,Hans Olav Hygen                                   
 5001,133117,ALTA LUFTHAVN                           ,NO,+69:58:39,+023:21:29,   3, FX5,19820101,20190430,   22,Hans Olav Hygen                                   
 5001,901049,ALTA LUFTHAVN                           ,NO,+69:58:59,+023:22:00,   3, FX4,20000228,20190430,    -,Synoptical message from GTS
 5002,133129,HAMMERFEST LUFTHAVN                     ,NO,+70:40:50,+023:40:37,  81, FX5,20041103,20190430,   22,Hans Olav Hygen                                   
 5002,901052,HAMMERFEST AP                           ,NO,+70:40:59,+023:40:59,  81, FX4,20100114,20190430,    -,Synoptical message from GTS
 5003,133141,HONNINGSVAG LUFTHAVN                    ,NO,+71:00:38,+025:58:41,  14, FX5,20041103,20190430,   22,Hans Olav Hygen                                   
 5003,901068,HONNINGSVAG/VALAN                       ,NO,+71:01:00,+025:58:59,  14, FX4,20110402,20190430,    -,Synoptical message from GTS
 5004,133153,MEHAMN LUFTHAVN                         ,NO,+71:01:59,+027:49:46,  13, FX5,20041103,20190430,   22,Hans Olav Hygen                                   
 5004,901074,MEHAMN                                  ,NO,+71:01:59,+027:49:59,  13, FX4,20111005,20190430,    -,Synoptical message from GTS
 5005,133165,BERLEVAG LUFTHAVN                       ,NO,+70:52:14,+029:02:04,  13, FX5,20041103,20190430,   22,Hans Olav Hygen                                   
 5005,901083,BERLEVAG                                ,NO,+70:51:59,+029:01:59,  13, FX4,20041001,20190430,    -,Synoptical message from GTS
 5009,133213,VADSO LUFTHAVN                          ,NO,+70:03:55,+029:50:07,  39, FX5,20041103,20190430,   22,Hans Olav Hygen                                   
 5009,901088,VADSO                                   ,NO,+70:04:00,+029:51:00,  39, FX4,20111005,20190430,    -,Synoptical message from GTS
 5018,133321,HAMAR - STAVSBERG                       ,NO,+60:49:05,+011:04:10, 221, FX5,20051022,20190430,   22,Hans Olav Hygen                                   
 5018,901385,HAMAR                                   ,NO,+60:49:00,+011:04:00, 221, FX4,20061124,20190430,    -,Synoptical message from GTS
 5031,133477,MIDTLAEGER                              ,NO,+59:50:02,+006:59:29,1079, FX5,19850601,20150507,   22,Hans Olav Hygen                                   
 5031,901433,MIDTLAEGER                              ,NO,+59:49:59,+006:58:59,1081, FX4,20010702,20150508,    -,Synoptical message from GTS
 5046,133657,SVINOY FYR                              ,NO,+62:19:45,+005:16:05,  38, FX5,19820101,20190430,   22,Hans Olav Hygen                                   
 5046,901205,SVINOY LH                               ,NO,+62:19:59,+005:16:00,  41, FX4,20000228,20190430,    -,Synoptical message from GTS
 5047,133669,MOLDE LUFTHAVN                          ,NO,+62:44:39,+007:15:42,   3, FX5,20041103,20190430,   22,Hans Olav Hygen                                   
 5047,901217,MOLDE/ARO                               ,NO,+62:45:00,+007:16:00,   3, FX4,20111005,20190430,    -,Synoptical message from GTS
 5049,133693,KRISTIANSUND LUFTHAVN                   ,NO,+63:06:33,+007:48:56,  62, FX5,20041103,20190430,   22,Hans Olav Hygen                                   
 5049,901223,KRISTIANSUND/KVERNBERGET                ,NO,+63:07:00,+007:49:59,  62, FX4,20020625,20190430,    -,Synoptical message from GTS
 5051,133717,SMOLA - MOLDSTAD                        ,NO,+63:25:10,+008:03:47,  30, FX5,19820101,19850930,   22,Hans Olav Hygen                                   
 5052,133729,ORSTA-VOLDA LUFTHAVN                    ,NO,+62:10:51,+006:04:50,  74, FX5,20020825,20190430,   22,Hans Olav Hygen                                   
 5052,901209,ORSTA-VOLDA/HOVDEN                      ,NO,+62:10:59,+006:04:00,  74, FX4,20000725,20190430,    -,Synoptical message from GTS
 5054,133753,VIGRA                                   ,NO,+62:33:42,+006:06:54,  22, FX5,19820101,20190430,   22,Hans Olav Hygen                                   
 5054,901210,ALESUND/VIGRA                           ,NO,+62:34:00,+006:07:00,  22, FX4,20000228,20190430,    -,Synoptical message from GTS
 5056,133777,BRONNOYSUND LUFTHAVN                    ,NO,+65:27:24,+012:13:05,   9, FX5,20041022,20190430,   22,Hans Olav Hygen                                   
 5056,901112,BRONNOYSUND/BRONNOY                     ,NO,+65:28:00,+012:13:00,   9, FX4,20031209,20190430,    -,Synoptical message from GTS
 5060,133825,EVENES LUFTHAVN                         ,NO,+68:29:27,+016:40:59,  26, FX5,20041103,20190430,   22,Hans Olav Hygen                                   
 5060,901183,EVENES                                  ,NO,+68:31:00,+016:40:59,  26, FX4,20041201,20190430,    -,Synoptical message from GTS
 5065,133885,LEKNES LUFTHAVN                         ,NO,+68:09:18,+013:36:54,  26, FX5,20041104,20190430,   22,Hans Olav Hygen                                   
 5065,901141,LEKNES                                  ,NO,+68:09:00,+013:37:00,  26, FX4,20150217,20190430,    -,Synoptical message from GTS
 5066,133897,SANDNESSJOEN LH - STOKKA                ,NO,+65:57:38,+012:28:17,  17, FX5,20041103,20190430,   22,Hans Olav Hygen                                   
 5066,901116,SANDNESSJOEN/STOKKA                     ,NO,+65:58:00,+012:28:00,  17, FX4,20020826,20190430,    -,Synoptical message from GTS
 5069,133933,VALLJORD                                ,NO,+67:21:38,+015:35:21,   3, FX5,19820101,19891231,   22,Hans Olav Hygen                                   
 5070,133945,NARVIK LUFTHAVN                         ,NO,+68:26:22,+017:23:18,  31, FX5,20041103,20170402,   22,Hans Olav Hygen                                   
 5070,901193,NARVIK/FRAMNES                          ,NO,+68:25:59,+017:23:58,  30, FX4,20080520,20170403,    -,Synoptical message from GTS
 5070,901194,NARVIK III                              ,NO,+68:28:00,+017:30:00,  17, FX4,20000229,20020531,    -,Synoptical message from GTS
 5071,114636,SKROVA FYR                              ,NO,+68:09:01,+014:39:02,  11, FX5,20090901,20190430,   22,Hans Olav Hygen                                   
 5071,133957,SVOLVAER LUFTHAVN                       ,NO,+68:14:43,+014:40:09,   9, FX5,20041103,20190430,   22,Hans Olav Hygen                                   
 5071,901160,SKROVA LH                               ,NO,+68:09:00,+014:39:00,  11, FX4,20000228,20190430,    -,Synoptical message from GTS
 5073,133981,STOKMARKNES LH - SKAGEN                 ,NO,+68:34:48,+015:01:45,   3, FX5,20041103,20190430,   22,Hans Olav Hygen                                   
 5073,901162,STORKMARKNES/SKAGEN                     ,NO,+68:34:59,+015:01:00,   3, FX4,20111005,20190430,    -,Synoptical message from GTS
 5074,133993,MO I RANA LUFTHAVN                      ,NO,+66:21:51,+014:18:05,  70, FX5,20110601,20190430,   22,Hans Olav Hygen                                   
 5074,901151,MO I RANA/ROSSVOLL                      ,NO,+66:21:59,+014:18:00,  70, FX4,20010908,20190430,    -,Synoptical message from GTS
 5078,134041,NAMSOS LUFTHAVN                         ,NO,+64:28:14,+011:34:14,   2, FX5,20041103,20190430,   22,Hans Olav Hygen                                   
 5078,901290,NAMSOS AP                               ,NO,+64:28:00,+011:34:59,   2, FX4,20010625,20190430,    -,Synoptical message from GTS
 5083,134101,SKLINNA FYR                             ,NO,+65:12:07,+010:59:47,  23, FX5,19820301,20190227,   22,Hans Olav Hygen                                   
 5083,901102,SKLINNA LH                              ,NO,+65:12:00,+011:00:00,  16, FX4,20000228,20190228,    -,Synoptical message from GTS
 5085,134125,VENABU                                  ,NO,+61:39:05,+010:06:30, 930, FX5,19910920,20190430,   22,Hans Olav Hygen                                   
 5085,901380,VENABU                                  ,NO,+61:39:00,+010:07:00, 940, FX4,20000228,20190430,    -,Synoptical message from GTS
 5089,134173,SOGNEFJELLHYTTA                         ,NO,+61:33:52,+007:59:52,1413, FX5,19820101,20190430,   22,Hans Olav Hygen                                   
 5089,901366,SOGNEFJELL                              ,NO,+61:34:00,+008:00:00,1415, FX4,20060127,20190430,    -,Synoptical message from GTS
 5093,134221,LOKEN I VOLBU                           ,NO,+61:07:18,+009:03:47, 521, FX5,20051002,20060130,   22,Hans Olav Hygen                                   
 5094,134233,FILEFJELL - KYRKJESTOLANE               ,NO,+61:10:41,+008:06:45, 956, FX5,20101006,20190430,   22,Hans Olav Hygen                                   
 5104,134353,HAUGESUND LUFTHAVN                      ,NO,+59:20:58,+005:11:52,  24, FX5,20041103,20190430,   22,Hans Olav Hygen                                   
 5104,901408,HAUGESUND/KARMOY                        ,NO,+59:21:00,+005:13:00,  24, FX4,20001106,20190430,    -,Synoptical message from GTS
 5113,134461,FURENESET                               ,NO,+61:17:34,+005:02:39,   7, FX5,20051002,20060131,   22,Hans Olav Hygen                                   
 5114,134473,FLORO LUFTHAVN                          ,NO,+61:34:59,+005:01:40,   9, FX5,20041103,20190430,   22,Hans Olav Hygen                                   
 5114,901310,FLORO                                   ,NO,+61:34:59,+005:01:59,   9, FX4,20111005,20190430,    -,Synoptical message from GTS
 5118,134521,SOGNDAL LUFTHAVN                        ,NO,+61:09:29,+007:08:29, 497, FX5,20040827,20190430,   22,Hans Olav Hygen                                   
 5118,901347,SOGNDAL/HAUKASEN                        ,NO,+61:09:00,+007:07:59, 497, FX4,20040917,20190430,    -,Synoptical message from GTS
 5120,134545,SANDANE                                 ,NO,+61:47:17,+006:11:00,  51, FX5,20100703,20171221,   22,Hans Olav Hygen                                   
 5120,134557,SANDANE LUFTHAVN                        ,NO,+61:49:45,+006:06:15,  60, FX5,20041103,20190430,   22,Hans Olav Hygen                                   
 5120,901318,SANDANE                                 ,NO,+61:46:59,+006:10:59,  51, FX4,20061124,20171221,    -,Synoptical message from GTS
 5120,901320,SANDANE/ANDA                            ,NO,+61:49:59,+006:07:00,  60, FX4,20121031,20190430,    -,Synoptical message from GTS
 5121,134545,SANDANE                                 ,NO,+61:47:17,+006:11:00,  51, FX5,20100703,20171221,   22,Hans Olav Hygen                                   
 5121,134557,SANDANE LUFTHAVN                        ,NO,+61:49:45,+006:06:15,  60, FX5,20041103,20190430,   22,Hans Olav Hygen                                   
 5121,901318,SANDANE                                 ,NO,+61:46:59,+006:10:59,  51, FX4,20061124,20171221,    -,Synoptical message from GTS
 5121,901320,SANDANE/ANDA                            ,NO,+61:49:59,+006:07:00,  60, FX4,20121031,20190430,    -,Synoptical message from GTS
 5132,134689,BUHOLMRASA FYR                          ,NO,+64:24:05,+010:27:18,  18, FX5,19970701,20190430,   22,Hans Olav Hygen                                   
 5132,901259,BUHOLMRASA LH                           ,NO,+64:24:00,+010:27:00,  18, FX4,20021120,20190430,    -,Synoptical message from GTS
 5137,134749,SULA                                    ,NO,+63:50:48,+008:28:00,   5, FX5,19980512,20190430,   22,Hans Olav Hygen                                   
 5137,901228,SULA                                    ,NO,+63:51:00,+008:28:00,   6, FX4,20000228,20190430,    -,Synoptical message from GTS
 5140,134785,NY-ALESUND                              ,NO,+78:55:23,+011:55:59,   8, FX5,19840901,20190430,   22,Hans Olav Hygen                                   
 5140,901007,NY-ALESUND                              ,NO,+78:55:00,+011:55:59,  18, FX4,20000228,20190430,    -,Synoptical message from GTS
 5142,134809,MOSSTRAND II                            ,NO,+59:50:22,+008:10:45, 977, FX5,20060824,20190430,   22,Hans Olav Hygen                                   
 5142,901450,MOSSTRAND II                            ,NO,+59:49:59,+008:10:59, 977, FX4,20000806,20190430,    -,Synoptical message from GTS
 5146,134857,SKIEN - GEITERYGGEN                     ,NO,+59:10:59,+009:34:00, 136, FX5,20050511,20160601,   22,Hans Olav Hygen                                   
 5149,134893,HEKKINGEN FYR                           ,NO,+69:36:02,+017:50:14,  14, FX5,19980801,20190430,   22,Hans Olav Hygen                                   
 5149,901015,HEKKINGEN LH                            ,NO,+69:35:58,+017:49:59,  14, FX4,20000228,20190430,    -,Synoptical message from GTS
 5150,134905,TROMSO - LANGNES                        ,NO,+69:40:36,+018:54:47,   8, FX5,19820101,20190430,   22,Hans Olav Hygen                                   
 5150,901025,TROMSO/LANGNES                          ,NO,+69:40:59,+018:55:00,  10, FX4,20000228,20190430,    -,Synoptical message from GTS
 5152,134929,SORKJOSEN LUFTHAVN                      ,NO,+69:47:20,+020:57:19,   6, FX5,20050817,20190430,   22,Hans Olav Hygen                                   
 5152,901041,NORDREISA-OYENG                         ,NO,+69:43:59,+021:01:00,   5, FX4,20060127,20060831,    -,Synoptical message from GTS
 5152,901046,SORKJOSEN                               ,NO,+69:46:59,+020:58:00,   8, FX4,20060831,20190430,    -,Synoptical message from GTS
 5153,134941,NORDSTRAUM I KVAENANGEN                 ,NO,+69:50:00,+021:53:03,   6, FX5,20181013,20190430,   22,Hans Olav Hygen                                   
 5160,135025,MELSOM                                  ,NO,+59:13:48,+010:20:53,  26, FX5,20020501,20190430,   22,Hans Olav Hygen                                   
 5160,901481,MELSOM                                  ,NO,+59:13:59,+010:21:00,  26, FX4,20060127,20190430,    -,Synoptical message from GTS
 5161,135037,TORP                                    ,NO,+59:11:03,+010:15:19,  88, FX5,19820101,19840131,   22,Hans Olav Hygen                                   
 6937,141799,WAGENINGEN - HAARWEG                    ,NL,+51:58:00,+005:37:59,   7, FX1,19940102,20120710,   59,Bert Heusinkveld                                  
 6937,152466,WAGENINGEN - VEENKAMPEN                 ,NL,+51:58:53,+005:37:18,   5, FX1,20110601,20190430,   59,Bert Heusinkveld                                  
 8555,141799,WAGENINGEN - HAARWEG                    ,NL,+51:58:00,+005:37:59,   7, FX1,19940102,20120710,   59,Bert Heusinkveld                                  
 8555,152466,WAGENINGEN - VEENKAMPEN                 ,NL,+51:58:53,+005:37:18,   5, FX1,20110601,20190430,   59,Bert Heusinkveld                                  
10961,113567,VALKENBURG                              ,NL,+52:10:13,+004:25:45,   0, FX1,19710101,20160502,   19,Ge Verver                                         
10961,155394,VOORSCHOTEN                             ,NL,+52:08:22,+004:26:11,  -1, FX1,20140801,20190430,   19,Ge Verver                                         
10961,906210,VALKENBURG                              ,NL,+52:10:00,+004:25:59,   1, FX4,20000228,20160503,    -,Synoptical message from GTS
10981,155456,P11-B                                   ,NL,+52:22:00,+003:21:00,  24, FX1,20130601,20190430,   19,Ge Verver                                         
10981,906203,P11-B                                   ,NL,+52:22:00,+003:21:00,  24, FX4,20100419,20190430,    -,Synoptical message from GTS
10982,155466,F3-FB-1                                 ,NL,+54:51:14,+004:43:39,   0, FX1,20130611,20190430,   19,Ge Verver                                         
10982,906239,F3-FB-1                                 ,NL,+54:51:00,+004:42:00,  24, FX4,20000228,20190430,    -,Synoptical message from GTS
11008,155932,ATHENRY                                 ,IE,+53:16:48,-008:46:47,  40, FX1,20130101,20190422,   17,Conor Daly                                        
11010,155958,ALGUAIRE                                ,ES,+41:44:34,+000:32:08, 370, FX1,20080101,20181231,   63,Marc Prohom                                       
11011,155967,AMPOSTA                                 ,ES,+40:42:28,+000:37:55,   3, FX1,20080101,20181231,   63,Marc Prohom                                       
11012,120077,GIRONA/COSTA BRAVA                      ,ES,+41:54:42,+002:45:47, 143, FX1,19730101,20190430,   31,Antonio Mestre Barcelo                            
11012,155976,ANGLES                                  ,ES,+41:57:38,+002:37:51, 150, FX1,20080101,20181231,   63,Marc Prohom                                       
11013,155985,BANYOLES                                ,ES,+42:06:59,+002:47:22, 176, FX1,20080101,20181231,   63,Marc Prohom                                       
11014,155994,BARCELONA-EL RAVAL                      ,ES,+41:23:02,+002:10:03,  33, FX1,20080101,20181231,   63,Marc Prohom                                       
11015,156003,BARCELONA-ZONA UNIVERSITARIA            ,ES,+41:22:45,+002:06:19,  79, FX1,20080417,20181231,   63,Marc Prohom                                       
11016,156012,BENISSANET                              ,ES,+41:03:46,+000:38:06,  32, FX1,20100316,20181231,   63,Marc Prohom                                       
11017,156021,BOI                                     ,ES,+42:27:57,+000:53:03,2535, FX1,20080101,20181231,   63,Marc Prohom                                       
11018,156030,BONAIGUA                                ,ES,+42:38:48,+000:59:04,2266, FX1,20080101,20181231,   63,Marc Prohom                                       
11019,156039,CABRILS                                 ,ES,+41:31:04,+002:22:36,  81, FX1,20080101,20181231,   63,Marc Prohom                                       
11020,156048,CADI NORD-PRAT DAGUILO                  ,ES,+42:17:33,+001:42:54,2143, FX1,20080101,20181231,   63,Marc Prohom                                       
11021,156057,CALDES DE MONTBUI                       ,ES,+41:36:46,+002:10:05, 176, FX1,20080101,20181231,   63,Marc Prohom                                       
11022,156066,CASTELLBISBAL                           ,ES,+41:28:44,+001:58:32, 147, FX1,20080319,20181231,   63,Marc Prohom                                       
11022,156507,SANT CUGAT DEL VALLES-CAR               ,ES,+41:28:59,+002:04:45, 158, FX1,20130809,20181231,   63,Marc Prohom                                       
11023,156075,CASTELL DARO                            ,ES,+41:48:30,+003:01:57,  14, FX1,20080101,20181231,   63,Marc Prohom                                       
11024,156084,CASTELLNOU DE BAGES                     ,ES,+41:49:50,+001:50:48, 507, FX1,20080101,20181231,   63,Marc Prohom                                       
11025,156093,CASTELLNOU DE SEANA                     ,ES,+41:39:24,+000:57:06, 264, FX1,20150101,20181231,   63,Marc Prohom                                       
11026,156102,CERTASCAN                               ,ES,+42:41:00,+001:16:18,2400, FX1,20080101,20181231,   63,Marc Prohom                                       
11027,156111,CERVERA                                 ,ES,+41:40:32,+001:17:45, 554, FX1,20080103,20181231,   63,Marc Prohom                                       
11028,156120,CONSTANTI                               ,ES,+41:10:17,+001:10:04, 112, FX1,20080101,20181231,   63,Marc Prohom                                       
11029,156129,CUNIT                                   ,ES,+41:12:06,+001:37:59,  17, FX1,20080101,20181231,   63,Marc Prohom                                       
11030,156138,DAS-AERODROM                            ,ES,+42:23:09,+001:51:59,1097, FX1,20080101,20181231,   63,Marc Prohom                                       
11031,156147,EL PERELLO                              ,ES,+40:52:22,+000:42:56, 179, FX1,20080101,20181231,   63,Marc Prohom                                       
11032,156156,EL PONT DE SUERT                        ,ES,+42:23:53,+000:44:36, 823, FX1,20080101,20181231,   63,Marc Prohom                                       
11033,156165,EL PORT DEL COMTE                       ,ES,+42:10:57,+001:31:27,2316, FX1,20080101,20181231,   63,Marc Prohom                                       
11034,119897,BARCELONA/AEROPUERTO                    ,ES,+41:17:34,+002:04:11,   4, FX1,19610101,20190430,   31,Antonio Mestre Barcelo                            
11034,156174,EL PRAT DE LLOBREGAT                    ,ES,+41:20:25,+002:04:49,   8, FX1,20110323,20181231,   63,Marc Prohom                                       
11034,908181,BARCELONA/AEROPUERTO                    ,ES,+41:16:59,+002:04:00,   6, FX4,20000228,20180726,    -,Synoptical message from GTS
11035,156183,ELS HOSTALETS DE PIEROLA                ,ES,+41:31:51,+001:48:29, 316, FX1,20080101,20181231,   63,Marc Prohom                                       
11036,156192,EL VENDRELL                             ,ES,+41:12:56,+001:31:15,  59, FX1,20080101,20181231,   63,Marc Prohom                                       
11037,156201,ESPOT                                   ,ES,+42:32:03,+001:03:16,2519, FX1,20080101,20181231,   63,Marc Prohom                                       
11038,156210,FALSET                                  ,ES,+41:09:12,+000:49:09, 359, FX1,20080101,20181231,   63,Marc Prohom                                       
11039,156219,FONT-RUBI                               ,ES,+41:25:58,+001:37:26, 415, FX1,20080101,20181231,   63,Marc Prohom                                       
11040,120068,GIRONA (ANTIC INSTITUT)                 ,ES,+41:58:48,+002:49:31,  95, FX1,19620111,19620116,   31,Antonio Mestre Barcelo                            
11040,156228,GIRONA                                  ,ES,+41:58:55,+002:48:24,  72, FX1,20100916,20181231,   63,Marc Prohom                                       
11041,156237,GUARDIOLA DE BERGUEDA                   ,ES,+42:14:03,+001:52:28, 788, FX1,20080101,20181231,   63,Marc Prohom                                       
11042,156246,HORTA DE SANT JOAN                      ,ES,+40:57:05,+000:18:20, 515, FX1,20080101,20181231,   63,Marc Prohom                                       
11043,156255,ILLA DE BUDA                            ,ES,+40:42:25,+000:50:03,   1, FX1,20080101,20181231,   63,Marc Prohom                                       
11044,156264,LA BISBAL DEMPORDA                      ,ES,+41:58:39,+003:02:07,  29, FX1,20080101,20181231,   63,Marc Prohom                                       
11045,156273,LAC REDON                               ,ES,+42:38:17,+000:46:44,2247, FX1,20080101,20181231,   63,Marc Prohom                                       
11046,156282,LA PANADELLA                            ,ES,+41:36:09,+001:24:02, 785, FX1,20081218,20181231,   63,Marc Prohom                                       
11047,156291,LA POBLA DE SEGUR - BOMBERS             ,ES,+42:14:21,+000:57:51, 513, FX1,20080101,20161211,   63,Marc Prohom                                       
11047,175571,LA POBLA DE SEGUR                       ,ES,+42:14:38,+000:58:05, 508, FX1,20160112,20170630,   63,Marc Prohom                                       
11048,156300,LA QUAR                                 ,ES,+42:04:49,+001:57:45, 873, FX1,20080101,20181231,   63,Marc Prohom                                       
11049,156309,LA SEU DURGELL                          ,ES,+42:22:14,+001:25:58, 849, FX1,20080101,20181231,   63,Marc Prohom                                       
11050,156318,LESPLUGA DE FRANCOLI                    ,ES,+41:23:33,+001:05:56, 446, FX1,20080101,20181231,   63,Marc Prohom                                       
