EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 13-05-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 FG   : Wind speed in 0.1 m/s
30-34 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station MALAGA AEROPUERTO, SPAIN (STAID: 231)
Blended and updated with sources:15613 908482 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   FG, Q_FG
   231, 15613,19881009,   33,    0
   231, 15613,19881010,   17,    0
   231, 15613,19881011,   11,    0
   231, 15613,19881012,   56,    0
   231, 15613,19881013,   44,    0
   231, 15613,19881014,   11,    0
   231, 15613,19881015,   22,    0
   231, 15613,19881016,   28,    0
   231, 15613,19881017,   17,    0
   231, 15613,19881018,   11,    0
   231, 15613,19881019,   22,    0
   231, 15613,19881020,   19,    0
   231, 15613,19881021,   17,    0
   231, 15613,19881022,   28,    0
   231, 15613,19881023,   11,    0
   231, 15613,19881024,   17,    0
   231, 15613,19881025,   14,    0
   231, 15613,19881026,   17,    0
   231, 15613,19881027,   14,    0
   231, 15613,19881028,    8,    0
   231, 15613,19881029,   22,    0
   231, 15613,19881030,   28,    0
   231, 15613,19881031,   22,    0
   231, 15613,19881101,   25,    0
   231, 15613,19881102,   14,    0
   231, 15613,19881103,   19,    0
   231, 15613,19881104,   28,    0
   231, 15613,19881105,   14,    0
   231, 15613,19881106,   22,    0
   231, 15613,19881107,   14,    0
   231, 15613,19881108,   25,    0
   231, 15613,19881109,   11,    0
   231, 15613,19881110,   11,    0
   231, 15613,19881111,   25,    0
   231, 15613,19881112,   28,    0
   231, 15613,19881113,   28,    0
   231, 15613,19881114,    8,    0
   231, 15613,19881115,   22,    0
   231, 15613,19881116,   22,    0
   231, 15613,19881117,   17,    0
   231, 15613,19881118,   17,    0
   231, 15613,19881119,   17,    0
   231, 15613,19881120,   19,    0
   231, 15613,19881121,   17,    0
   231, 15613,19881122,   17,    0
   231, 15613,19881123,   69,    0
   231, 15613,19881124,   47,    0
   231, 15613,19881125,   53,    0
   231, 15613,19881126,   17,    0
   231, 15613,19881127,   19,    0
   231, 15613,19881128,   14,    0
   231, 15613,19881129,   17,    0
   231, 15613,19881130,   31,    0
   231, 15613,19881201,   25,    0
   231, 15613,19881202,   36,    0
   231, 15613,19881203,   44,    0
   231, 15613,19881204,   47,    0
   231, 15613,19881205,   28,    0
   231, 15613,19881206,   39,    0
   231, 15613,19881207,   17,    0
   231, 15613,19881208,   19,    0
   231, 15613,19881209,   19,    0
   231, 15613,19881210,   19,    0
   231, 15613,19881211,   22,    0
   231, 15613,19881212,   33,    0
   231, 15613,19881213,   17,    0
   231, 15613,19881214,   22,    0
   231, 15613,19881215,   17,    0
   231, 15613,19881216,   17,    0
   231, 15613,19881217,   33,    0
   231, 15613,19881218,   36,    0
   231, 15613,19881219,   42,    0
   231, 15613,19881220,   42,    0
   231, 15613,19881221,   22,    0
   231, 15613,19881222,   33,    0
   231, 15613,19881223,   17,    0
   231, 15613,19881224,   22,    0
   231, 15613,19881225,   17,    0
   231, 15613,19881226,   17,    0
   231, 15613,19881227,   33,    0
   231, 15613,19881228,   36,    0
   231, 15613,19881229,   42,    0
   231, 15613,19881230,   42,    0
   231, 15613,19881231,   19,    0
   231, 15613,19890101,   22,    0
   231, 15613,19890102,   11,    0
   231, 15613,19890103,   11,    0
   231, 15613,19890104,   17,    0
   231, 15613,19890105,   17,    0
   231, 15613,19890106,   33,    0
   231, 15613,19890107,   44,    0
   231, 15613,19890108,   33,    0
   231, 15613,19890109,   22,    0
   231, 15613,19890110,   22,    0
   231, 15613,19890111,   19,    0
   231, 15613,19890112,   17,    0
   231, 15613,19890113,   17,    0
   231, 15613,19890114,   17,    0
   231, 15613,19890115,   19,    0
   231, 15613,19890116,   11,    0
   231, 15613,19890117,   17,    0
   231, 15613,19890118,   11,    0
   231, 15613,19890119,   28,    0
   231, 15613,19890120,   19,    0
   231, 15613,19890121,   19,    0
   231, 15613,19890122,   22,    0
   231, 15613,19890123,   36,    0
   231, 15613,19890124,   22,    0
   231, 15613,19890125,    8,    0
   231, 15613,19890126,   33,    0
   231, 15613,19890127,   28,    0
   231, 15613,19890128,   17,    0
   231, 15613,19890129,   39,    0
   231, 15613,19890130,   61,    0
   231, 15613,19890131,   53,    0
   231, 15613,19890201,   22,    0
   231, 15613,19890202,   19,    0
   231, 15613,19890203,   28,    0
   231, 15613,19890204,   25,    0
   231, 15613,19890205,   22,    0
   231, 15613,19890206,   56,    0
   231, 15613,19890207,   69,    0
   231, 15613,19890208,   44,    0
   231, 15613,19890209,   17,    0
   231, 15613,19890210,   28,    0
   231, 15613,19890211,   50,    0
   231, 15613,19890212,   33,    0
   231, 15613,19890213,   17,    0
   231, 15613,19890214,   25,    0
   231, 15613,19890215,   22,    0
   231, 15613,19890216,   19,    0
   231, 15613,19890217,   28,    0
   231, 15613,19890218,   19,    0
   231, 15613,19890219,   19,    0
   231, 15613,19890220,   17,    0
   231, 15613,19890221,    8,    0
   231, 15613,19890222,   33,    0
   231, 15613,19890223,   39,    0
   231, 15613,19890224,   42,    0
   231, 15613,19890225,   31,    0
   231, 15613,19890226,   56,    0
   231, 15613,19890227,   50,    0
   231, 15613,19890228,   39,    0
   231, 15613,19890301,   47,    0
   231, 15613,19890302,   50,    0
   231, 15613,19890303,   78,    0
   231, 15613,19890304,   44,    0
   231, 15613,19890305,   28,    0
   231, 15613,19890306,   17,    0
   231, 15613,19890307,   17,    0
   231, 15613,19890308,   22,    0
   231, 15613,19890309,   17,    0
   231, 15613,19890310,   22,    0
   231, 15613,19890311,   17,    0
   231, 15613,19890312,   25,    0
   231, 15613,19890313,   14,    0
   231, 15613,19890314,   25,    0
   231, 15613,19890315,   17,    0
   231, 15613,19890316,   31,    0
   231, 15613,19890317,   33,    0
   231, 15613,19890318,   42,    0
   231, 15613,19890319,   61,    0
   231, 15613,19890320,   75,    0
   231, 15613,19890321,   47,    0
   231, 15613,19890322,   36,    0
   231, 15613,19890323,   33,    0
   231, 15613,19890324,   36,    0
   231, 15613,19890325,   22,    0
   231, 15613,19890326,   25,    0
   231, 15613,19890327,   22,    0
   231, 15613,19890328,   28,    0
   231, 15613,19890329,   44,    0
   231, 15613,19890330,   22,    0
   231, 15613,19890331,   22,    0
   231, 15613,19890401,   31,    0
   231, 15613,19890402,   33,    0
   231, 15613,19890403,   44,    0
   231, 15613,19890404,   39,    0
   231, 15613,19890405,   44,    0
   231, 15613,19890406,   25,    0
   231, 15613,19890407,   36,    0
   231, 15613,19890408,   22,    0
   231, 15613,19890409,   25,    0
   231, 15613,19890410,   36,    0
   231, 15613,19890411,   61,    0
   231, 15613,19890412,   50,    0
   231, 15613,19890413,   44,    0
   231, 15613,19890414,   69,    0
   231, 15613,19890415,   56,    0
   231, 15613,19890416,   83,    0
   231, 15613,19890417,   53,    0
   231, 15613,19890418,   25,    0
   231, 15613,19890419,   22,    0
   231, 15613,19890420,   44,    0
   231, 15613,19890421,   39,    0
   231, 15613,19890422,   28,    0
   231, 15613,19890423,   17,    0
   231, 15613,19890424,   33,    0
   231, 15613,19890425,   22,    0
   231, 15613,19890426,   33,    0
   231, 15613,19890427,   42,    0
   231, 15613,19890428,   83,    0
   231, 15613,19890429,   50,    0
   231, 15613,19890430,   33,    0
   231, 15613,19890501,   33,    0
   231, 15613,19890502,   19,    0
   231, 15613,19890503,   31,    0
   231, 15613,19890504,   22,    0
   231, 15613,19890505,   28,    0
   231, 15613,19890506,   28,    0
   231, 15613,19890507,   33,    0
   231, 15613,19890508,   17,    0
   231, 15613,19890509,   33,    0
   231, 15613,19890510,   25,    0
   231, 15613,19890511,   25,    0
   231, 15613,19890512,   58,    0
   231, 15613,19890513,   39,    0
   231, 15613,19890514,   39,    0
   231, 15613,19890515,   19,    0
   231, 15613,19890516,   28,    0
   231, 15613,19890517,   17,    0
   231, 15613,19890518,   22,    0
   231, 15613,19890519,   22,    0
   231, 15613,19890520,   28,    0
   231, 15613,19890521,   22,    0
   231, 15613,19890522,   28,    0
   231, 15613,19890523,   22,    0
   231, 15613,19890524,   33,    0
   231, 15613,19890525,   39,    0
   231, 15613,19890526,   17,    0
   231, 15613,19890527,   14,    0
   231, 15613,19890528,   14,    0
   231, 15613,19890529,   22,    0
   231, 15613,19890530,   17,    0
   231, 15613,19890531,   39,    0
   231, 15613,19890601,   33,    0
   231, 15613,19890602,   39,    0
   231, 15613,19890603,   44,    0
   231, 15613,19890604,   31,    0
   231, 15613,19890605,   39,    0
   231, 15613,19890606,   31,    0
   231, 15613,19890607,   33,    0
   231, 15613,19890608,   33,    0
   231, 15613,19890609,   17,    0
   231, 15613,19890610,   47,    0
   231, 15613,19890611,   31,    0
   231, 15613,19890612,   33,    0
   231, 15613,19890613,   44,    0
   231, 15613,19890614,   28,    0
   231, 15613,19890615,   14,    0
   231, 15613,19890616,   25,    0
   231, 15613,19890617,   28,    0
   231, 15613,19890618,   22,    0
   231, 15613,19890619,   19,    0
   231, 15613,19890620,   14,    0
   231, 15613,19890621,   25,    0
   231, 15613,19890622,   33,    0
   231, 15613,19890623,   31,    0
   231, 15613,19890624,   31,    0
   231, 15613,19890625,   28,    0
   231, 15613,19890626,   31,    0
   231, 15613,19890627,   56,    0
   231, 15613,19890628,   47,    0
   231, 15613,19890629,   11,    0
   231, 15613,19890630,   25,    0
   231, 15613,19890701,   31,    0
   231, 15613,19890702,   61,    0
   231, 15613,19890703,   31,    0
   231, 15613,19890704,   28,    0
   231, 15613,19890705,   17,    0
   231, 15613,19890706,   28,    0
   231, 15613,19890707,   42,    0
   231, 15613,19890708,   53,    0
   231, 15613,19890709,   14,    0
   231, 15613,19890710,   33,    0
   231, 15613,19890711,   19,    0
   231, 15613,19890712,   22,    0
   231, 15613,19890713,   17,    0
   231, 15613,19890714,   31,    0
   231, 15613,19890715,   22,    0
   231, 15613,19890716,   28,    0
   231, 15613,19890717,   19,    0
   231, 15613,19890718,   22,    0
   231, 15613,19890719,   33,    0
   231, 15613,19890720,   33,    0
   231, 15613,19890721,   14,    0
   231, 15613,19890722,   25,    0
   231, 15613,19890723,   33,    0
   231, 15613,19890724,   47,    0
   231, 15613,19890725,   25,    0
   231, 15613,19890726,   11,    0
   231, 15613,19890727,   28,    0
   231, 15613,19890728,   28,    0
   231, 15613,19890729,   19,    0
   231, 15613,19890730,   25,    0
   231, 15613,19890731,   33,    0
   231, 15613,19890801,   25,    0
   231, 15613,19890802,   39,    0
   231, 15613,19890803,   44,    0
   231, 15613,19890804,   47,    0
   231, 15613,19890805,   39,    0
   231, 15613,19890806,   39,    0
   231, 15613,19890807,   33,    0
   231, 15613,19890808,   31,    0
   231, 15613,19890809,   14,    0
   231, 15613,19890810,   33,    0
   231, 15613,19890811,   19,    0
   231, 15613,19890812,   25,    0
   231, 15613,19890813,   33,    0
   231, 15613,19890814,   42,    0
   231, 15613,19890815,   33,    0
   231, 15613,19890816,   28,    0
   231, 15613,19890817,   22,    0
   231, 15613,19890818,   25,    0
   231, 15613,19890819,   17,    0
   231, 15613,19890820,    6,    0
   231, 15613,19890821,   17,    0
   231, 15613,19890822,   17,    0
   231, 15613,19890823,   19,    0
   231, 15613,19890824,   25,    0
   231, 15613,19890825,   28,    0
   231, 15613,19890826,   28,    0
   231, 15613,19890827,   17,    0
   231, 15613,19890828,   61,    0
   231, 15613,19890829,   31,    0
   231, 15613,19890830,   50,    0
   231, 15613,19890831,   39,    0
   231, 15613,19890901,   11,    0
   231, 15613,19890902,   28,    0
   231, 15613,19890903,   25,    0
   231, 15613,19890904,   11,    0
   231, 15613,19890905,   36,    0
   231, 15613,19890906,   14,    0
   231, 15613,19890907,   39,    0
   231, 15613,19890908,   28,    0
   231, 15613,19890909,   50,    0
   231, 15613,19890910,   53,    0
   231, 15613,19890911,   36,    0
   231, 15613,19890912,   25,    0
   231, 15613,19890913,   17,    0
   231, 15613,19890914,   17,    0
   231, 15613,19890915,   17,    0
   231, 15613,19890916,   17,    0
   231, 15613,19890917,   14,    0
   231, 15613,19890918,   28,    0
   231, 15613,19890919,   25,    0
   231, 15613,19890920,   19,    0
   231, 15613,19890921,   11,    0
   231, 15613,19890922,   31,    0
   231, 15613,19890923,   25,    0
   231, 15613,19890924,   14,    0
   231, 15613,19890925,   19,    0
   231, 15613,19890926,   33,    0
   231, 15613,19890927,   25,    0
   231, 15613,19890928,   25,    0
   231, 15613,19890929,   25,    0
   231, 15613,19890930,   22,    0
   231, 15613,19891001,   44,    0
   231, 15613,19891002,   17,    0
   231, 15613,19891003,   28,    0
   231, 15613,19891004,   19,    0
   231, 15613,19891005,   17,    0
   231, 15613,19891006,   17,    0
   231, 15613,19891007,   19,    0
   231, 15613,19891008,   42,    0
   231, 15613,19891009,   33,    0
   231, 15613,19891010,   22,    0
   231, 15613,19891011,   17,    0
   231, 15613,19891012,   19,    0
   231, 15613,19891013,   33,    0
   231, 15613,19891014,   31,    0
   231, 15613,19891015,   22,    0
   231, 15613,19891016,   28,    0
   231, 15613,19891017,   17,    0
   231, 15613,19891018,   11,    0
   231, 15613,19891019,   33,    0
   231, 15613,19891020,   25,    0
   231, 15613,19891021,   22,    0
   231, 15613,19891022,   22,    0
   231, 15613,19891023,   22,    0
   231, 15613,19891024,   33,    0
   231, 15613,19891025,   22,    0
   231, 15613,19891026,   19,    0
   231, 15613,19891027,   33,    0
   231, 15613,19891028,   31,    0
   231, 15613,19891029,   31,    0
   231, 15613,19891030,   22,    0
   231, 15613,19891031,   25,    0
   231, 15613,19891101,   11,    0
   231, 15613,19891102,   28,    0
   231, 15613,19891103,   58,    0
   231, 15613,19891104,   33,    0
   231, 15613,19891105,   58,    0
   231, 15613,19891106,   81,    0
   231, 15613,19891107,   44,    0
   231, 15613,19891108,   39,    0
   231, 15613,19891109,   22,    0
   231, 15613,19891110,   11,    0
   231, 15613,19891111,   19,    0
   231, 15613,19891112,   25,    0
   231, 15613,19891113,   69,    0
   231, 15613,19891114,   50,    0
   231, 15613,19891115,   17,    0
   231, 15613,19891116,    8,    0
   231, 15613,19891117,   19,    0
   231, 15613,19891118,   28,    0
   231, 15613,19891119,   39,    0
   231, 15613,19891120,   31,    0
   231, 15613,19891121,   22,    0
   231, 15613,19891122,   11,    0
   231, 15613,19891123,   14,    0
   231, 15613,19891124,    3,    0
   231, 15613,19891125,   17,    0
   231, 15613,19891126,   31,    0
   231, 15613,19891127,   17,    0
   231, 15613,19891128,    3,    0
   231, 15613,19891129,    8,    0
   231, 15613,19891130,   28,    0
   231, 15613,19891201,   19,    0
   231, 15613,19891202,   44,    0
   231, 15613,19891203,   89,    0
   231, 15613,19891204,   33,    0
   231, 15613,19891205,   39,    0
   231, 15613,19891206,   44,    0
   231, 15613,19891207,   11,    0
   231, 15613,19891208,   19,    0
   231, 15613,19891209,   17,    0
   231, 15613,19891210,   28,    0
   231, 15613,19891211,   19,    0
   231, 15613,19891212,   11,    0
   231, 15613,19891213,   11,    0
   231, 15613,19891214,   11,    0
   231, 15613,19891215,   28,    0
   231, 15613,19891216,   28,    0
   231, 15613,19891217,   31,    0
   231, 15613,19891218,   25,    0
   231, 15613,19891219,    8,    0
   231, 15613,19891220,   17,    0
   231, 15613,19891221,   11,    0
   231, 15613,19891222,   42,    0
   231, 15613,19891223,   39,    0
   231, 15613,19891224,   25,    0
   231, 15613,19891225,   28,    0
   231, 15613,19891226,   39,    0
   231, 15613,19891227,   44,    0
   231, 15613,19891228,   47,    0
   231, 15613,19891229,   58,    0
   231, 15613,19891230,   31,    0
   231, 15613,19891231,   17,    0
   231, 15613,19900101,   28,    0
   231, 15613,19900102,   28,    0
   231, 15613,19900103,   31,    0
   231, 15613,19900104,   81,    0
   231, 15613,19900105,   39,    0
   231, 15613,19900106,   28,    0
   231, 15613,19900107,   25,    0
   231, 15613,19900108,   39,    0
   231, 15613,19900109,   36,    0
   231, 15613,19900110,   22,    0
   231, 15613,19900111,   19,    0
   231, 15613,19900112,   22,    0
   231, 15613,19900113,   25,    0
   231, 15613,19900114,   33,    0
   231, 15613,19900115,   28,    0
   231, 15613,19900116,   36,    0
   231, 15613,19900117,   22,    0
   231, 15613,19900118,   47,    0
   231, 15613,19900119,   39,    0
   231, 15613,19900120,   11,    0
   231, 15613,19900121,   36,    0
   231, 15613,19900122,   28,    0
   231, 15613,19900123,   50,    0
   231, 15613,19900124,   89,    0
   231, 15613,19900125,   75,    0
   231, 15613,19900126,   58,    0
   231, 15613,19900127,   28,    0
   231, 15613,19900128,   56,    0
   231, 15613,19900129,   22,    0
   231, 15613,19900130,   33,    0
   231, 15613,19900131,   42,    0
   231, 15613,19900201,   31,    0
   231, 15613,19900202,   33,    0
   231, 15613,19900203,   25,    0
   231, 15613,19900204,   19,    0
   231, 15613,19900205,   53,    0
   231, 15613,19900206,   19,    0
   231, 15613,19900207,   25,    0
   231, 15613,19900208,   53,    0
   231, 15613,19900209,   19,    0
   231, 15613,19900210,   28,    0
   231, 15613,19900211,   67,    0
   231, 15613,19900212,   83,    0
   231, 15613,19900213,  117,    0
   231, 15613,19900214,   50,    0
   231, 15613,19900215,   56,    0
   231, 15613,19900216,   33,    0
   231, 15613,19900217,   25,    0
   231, 15613,19900218,   14,    0
   231, 15613,19900219,   28,    0
   231, 15613,19900220,   22,    0
   231, 15613,19900221,   14,    0
   231, 15613,19900222,   39,    0
   231, 15613,19900223,   25,    0
   231, 15613,19900224,   14,    0
   231, 15613,19900225,   25,    0
   231, 15613,19900226,   53,    0
   231, 15613,19900227,   67,    0
   231, 15613,19900228,   42,    0
   231, 15613,19900301,   39,    0
   231, 15613,19900302,   39,    0
   231, 15613,19900303,   78,    0
   231, 15613,19900304,   81,    0
   231, 15613,19900305,   64,    0
   231, 15613,19900306,   31,    0
   231, 15613,19900307,   19,    0
   231, 15613,19900308,    8,    0
   231, 15613,19900309,    8,    0
   231, 15613,19900310,   53,    0
   231, 15613,19900311,   17,    0
   231, 15613,19900312,   56,    0
   231, 15613,19900313,   56,    0
   231, 15613,19900314,   44,    0
   231, 15613,19900315,   11,    0
   231, 15613,19900316,   28,    0
   231, 15613,19900317,   25,    0
   231, 15613,19900318,   28,    0
   231, 15613,19900319,   28,    0
   231, 15613,19900320,   31,    0
   231, 15613,19900321,   19,    0
   231, 15613,19900322,   33,    0
   231, 15613,19900323,   42,    0
   231, 15613,19900324,   42,    0
   231, 15613,19900325,   33,    0
   231, 15613,19900326,   31,    0
   231, 15613,19900327,   31,    0
   231, 15613,19900328,   19,    0
   231, 15613,19900329,   39,    0
   231, 15613,19900330,   81,    0
   231, 15613,19900331,   44,    0
   231, 15613,19900401,   44,    0
   231, 15613,19900402,   36,    0
   231, 15613,19900403,   50,    0
   231, 15613,19900404,   33,    0
   231, 15613,19900405,   17,    0
   231, 15613,19900406,   33,    0
   231, 15613,19900407,   28,    0
   231, 15613,19900408,   28,    0
   231, 15613,19900409,   33,    0
   231, 15613,19900410,   50,    0
   231, 15613,19900411,   47,    0
   231, 15613,19900412,   33,    0
   231, 15613,19900413,   33,    0
   231, 15613,19900414,   50,    0
   231, 15613,19900415,   47,    0
   231, 15613,19900416,   50,    0
   231, 15613,19900417,   31,    0
   231, 15613,19900418,   11,    0
   231, 15613,19900419,   22,    0
   231, 15613,19900420,   53,    0
   231, 15613,19900421,   67,    0
   231, 15613,19900422,   44,    0
   231, 15613,19900423,   44,    0
   231, 15613,19900424,   33,    0
   231, 15613,19900425,   33,    0
   231, 15613,19900426,   17,    0
   231, 15613,19900427,   25,    0
   231, 15613,19900428,   33,    0
   231, 15613,19900429,   11,    0
   231, 15613,19900430,   11,    0
   231, 15613,19900501,   25,    0
   231, 15613,19900502,   17,    0
   231, 15613,19900503,   19,    0
   231, 15613,19900504,   25,    0
   231, 15613,19900505,   22,    0
   231, 15613,19900506,   28,    0
   231, 15613,19900507,   31,    0
   231, 15613,19900508,   31,    0
   231, 15613,19900509,   25,    0
   231, 15613,19900510,   25,    0
   231, 15613,19900511,   22,    0
   231, 15613,19900512,   28,    0
   231, 15613,19900513,   33,    0
   231, 15613,19900514,   33,    0
   231, 15613,19900515,   28,    0
   231, 15613,19900516,   31,    0
   231, 15613,19900517,   25,    0
   231, 15613,19900518,   33,    0
   231, 15613,19900519,   31,    0
   231, 15613,19900520,   50,    0
   231, 15613,19900521,   50,    0
   231, 15613,19900522,   39,    0
   231, 15613,19900523,   53,    0
   231, 15613,19900524,   42,    0
   231, 15613,19900525,   33,    0
   231, 15613,19900526,   19,    0
   231, 15613,19900527,   17,    0
   231, 15613,19900528,   17,    0
   231, 15613,19900529,   17,    0
   231, 15613,19900530,   25,    0
   231, 15613,19900531,   33,    0
   231, 15613,19900601,   31,    0
   231, 15613,19900602,   28,    0
   231, 15613,19900603,   31,    0
   231, 15613,19900604,   67,    0
   231, 15613,19900605,   67,    0
   231, 15613,19900606,   33,    0
   231, 15613,19900607,   25,    0
   231, 15613,19900608,   19,    0
   231, 15613,19900609,   17,    0
   231, 15613,19900610,   11,    0
   231, 15613,19900611,   11,    0
   231, 15613,19900612,   17,    0
   231, 15613,19900613,   22,    0
   231, 15613,19900614,   33,    0
   231, 15613,19900615,   22,    0
   231, 15613,19900616,   31,    0
   231, 15613,19900617,   64,    0
   231, 15613,19900618,   47,    0
   231, 15613,19900619,   25,    0
   231, 15613,19900620,   50,    0
   231, 15613,19900621,   53,    0
   231, 15613,19900622,   56,    0
   231, 15613,19900623,    8,    0
   231, 15613,19900624,   25,    0
   231, 15613,19900625,   22,    0
   231, 15613,19900626,   33,    0
   231, 15613,19900627,   14,    0
   231, 15613,19900628,   25,    0
   231, 15613,19900629,   25,    0
   231, 15613,19900630,   31,    0
   231, 15613,19900701,   36,    0
   231, 15613,19900702,   33,    0
   231, 15613,19900703,   25,    0
   231, 15613,19900704,   28,    0
   231, 15613,19900705,   28,    0
   231, 15613,19900706,   19,    0
   231, 15613,19900707,   17,    0
   231, 15613,19900708,   19,    0
   231, 15613,19900709,   25,    0
   231, 15613,19900710,   22,    0
   231, 15613,19900711,   31,    0
   231, 15613,19900712,   44,    0
   231, 15613,19900713,   19,    0
   231, 15613,19900714,   28,    0
   231, 15613,19900715,   56,    0
   231, 15613,19900716,   22,    0
   231, 15613,19900717,   22,    0
   231, 15613,19900718,   31,    0
   231, 15613,19900719,   22,    0
   231, 15613,19900720,   19,    0
   231, 15613,19900721,   22,    0
   231, 15613,19900722,   11,    0
   231, 15613,19900723,   17,    0
   231, 15613,19900724,   28,    0
   231, 15613,19900725,   17,    0
   231, 15613,19900726,   25,    0
   231, 15613,19900727,   44,    0
   231, 15613,19900728,   25,    0
   231, 15613,19900729,   28,    0
   231, 15613,19900730,   28,    0
   231, 15613,19900731,   28,    0
   231, 15613,19900801,   22,    0
   231, 15613,19900802,   28,    0
   231, 15613,19900803,   33,    0
   231, 15613,19900804,   25,    0
   231, 15613,19900805,   39,    0
   231, 15613,19900806,   50,    0
   231, 15613,19900807,   17,    0
   231, 15613,19900808,    6,    0
   231, 15613,19900809,    6,    0
   231, 15613,19900810,   25,    0
   231, 15613,19900811,   22,    0
   231, 15613,19900812,   39,    0
   231, 15613,19900813,   22,    0
   231, 15613,19900814,   28,    0
   231, 15613,19900815,   36,    0
   231, 15613,19900816,   17,    0
   231, 15613,19900817,   17,    0
   231, 15613,19900818,   17,    0
   231, 15613,19900819,   11,    0
   231, 15613,19900820,   19,    0
   231, 15613,19900821,   19,    0
   231, 15613,19900822,   11,    0
   231, 15613,19900823,   14,    0
   231, 15613,19900824,   25,    0
   231, 15613,19900825,   22,    0
   231, 15613,19900826,   33,    0
   231, 15613,19900827,   25,    0
   231, 15613,19900828,   17,    0
   231, 15613,19900829,   17,    0
   231, 15613,19900830,   39,    0
   231, 15613,19900831,   28,    0
   231, 15613,19900901,   19,    0
   231, 15613,19900902,   17,    0
   231, 15613,19900903,   11,    0
   231, 15613,19900904,   19,    0
   231, 15613,19900905,   25,    0
   231, 15613,19900906,   28,    0
   231, 15613,19900907,   28,    0
   231, 15613,19900908,   11,    0
   231, 15613,19900909,   17,    0
   231, 15613,19900910,   17,    0
   231, 15613,19900911,   11,    0
   231, 15613,19900912,   17,    0
   231, 15613,19900913,   39,    0
   231, 15613,19900914,   22,    0
   231, 15613,19900915,   33,    0
   231, 15613,19900916,   11,    0
   231, 15613,19900917,   19,    0
   231, 15613,19900918,   31,    0
   231, 15613,19900919,   22,    0
   231, 15613,19900920,   36,    0
   231, 15613,19900921,   31,    0
   231, 15613,19900922,   33,    0
   231, 15613,19900923,   44,    0
   231, 15613,19900924,   33,    0
   231, 15613,19900925,    6,    0
   231, 15613,19900926,    6,    0
   231, 15613,19900927,   14,    0
   231, 15613,19900928,    6,    0
   231, 15613,19900929,   14,    0
   231, 15613,19900930,   28,    0
   231, 15613,19901001,   31,    0
   231, 15613,19901002,   19,    0
   231, 15613,19901003,   31,    0
   231, 15613,19901004,   39,    0
   231, 15613,19901005,   17,    0
   231, 15613,19901006,   14,    0
   231, 15613,19901007,   39,    0
   231, 15613,19901008,   69,    0
   231, 15613,19901009,   28,    0
   231, 15613,19901010,   19,    0
   231, 15613,19901011,   25,    0
   231, 15613,19901012,   22,    0
   231, 15613,19901013,   28,    0
   231, 15613,19901014,   17,    0
   231, 15613,19901015,   11,    0
   231, 15613,19901016,   25,    0
   231, 15613,19901017,   25,    0
   231, 15613,19901018,   53,    0
   231, 15613,19901019,   31,    0
   231, 15613,19901020,   19,    0
   231, 15613,19901021,    8,    0
   231, 15613,19901022,   31,    0
   231, 15613,19901023,   11,    0
   231, 15613,19901024,   33,    0
   231, 15613,19901025,   33,    0
   231, 15613,19901026,   31,    0
   231, 15613,19901027,   42,    0
   231, 15613,19901028,   67,    0
   231, 15613,19901029,   56,    0
   231, 15613,19901030,   61,    0
   231, 15613,19901031,   11,    0
   231, 15613,19901101,   56,    0
   231, 15613,19901102,   25,    0
   231, 15613,19901103,   25,    0
   231, 15613,19901104,   19,    0
   231, 15613,19901105,   22,    0
   231, 15613,19901106,   17,    0
   231, 15613,19901107,   17,    0
   231, 15613,19901108,   33,    0
   231, 15613,19901109,    8,    0
   231, 15613,19901110,   75,    0
   231, 15613,19901111,   33,    0
   231, 15613,19901112,   25,    0
   231, 15613,19901113,   19,    0
   231, 15613,19901114,   22,    0
   231, 15613,19901115,   28,    0
   231, 15613,19901116,   33,    0
   231, 15613,19901117,   19,    0
   231, 15613,19901118,   17,    0
   231, 15613,19901119,   22,    0
   231, 15613,19901120,   44,    0
   231, 15613,19901121,   33,    0
   231, 15613,19901122,   44,    0
   231, 15613,19901123,   39,    0
   231, 15613,19901124,   11,    0
   231, 15613,19901125,   56,    0
   231, 15613,19901126,   28,    0
   231, 15613,19901127,   67,    0
   231, 15613,19901128,   19,    0
   231, 15613,19901129,   50,    0
   231, 15613,19901130,   33,    0
   231, 15613,19901201,   22,    0
   231, 15613,19901202,   44,    0
   231, 15613,19901203,   22,    0
   231, 15613,19901204,   25,    0
   231, 15613,19901205,   11,    0
   231, 15613,19901206,   19,    0
   231, 15613,19901207,   17,    0
   231, 15613,19901208,   19,    0
   231, 15613,19901209,   58,    0
   231, 15613,19901210,   39,    0
   231, 15613,19901211,   83,    0
   231, 15613,19901212,   89,    0
   231, 15613,19901213,  100,    0
