EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-05-2019 
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 START  : Begin date YYYYMMDD
 98-105 STOP   : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   START,    STOP,PARID,PARNAME
 7963,146854,MITT. QAANAAQ                           ,GL,+77:28:59,-069:22:59,  16, FG1,20010831,20171231,   45,Claus Kern-Hansen                                 
 7964,146834,PITUFFIK                                ,GL,+76:31:59,-068:45:00,  77, FG1,19740103,20061125,   45,Claus Kern-Hansen                                 
 7965,146844,KITSISSUT                               ,GL,+76:37:59,-073:00:00,  11, FG1,19800704,20171129,   45,Claus Kern-Hansen                                 
 7966,146824,QAANAAQ                                 ,GL,+77:28:00,-069:13:00,  16, FG1,19950817,20041011,   45,Claus Kern-Hansen                                 
 7966,146854,MITT. QAANAAQ                           ,GL,+77:28:59,-069:22:59,  16, FG1,20010831,20171231,   45,Claus Kern-Hansen                                 
 7967,146864,HALL LAND                               ,GL,+81:40:59,-059:57:00, 105, FG1,19910101,20060912,   45,Claus Kern-Hansen                                 
 7968,146874,KITSISSORSUIT                           ,GL,+74:01:59,-057:49:00,  40, FG1,19810922,20171224,   45,Claus Kern-Hansen                                 
 7969,146884,UPERNAVIK AWS                           ,GL,+72:46:59,-056:10:00,  63, FG1,19840831,19950505,   45,Claus Kern-Hansen                                 
 7970,146894,UPERNAVIK                               ,GL,+72:46:59,-056:10:00, 120, FG1,19580101,20040815,   45,Claus Kern-Hansen                                 
 7970,146904,MITT. UPERNAVIK                         ,GL,+72:46:59,-056:07:59, 126, FG1,20001026,20171231,   45,Claus Kern-Hansen                                 
 7971,146894,UPERNAVIK                               ,GL,+72:46:59,-056:10:00, 120, FG1,19580101,20040815,   45,Claus Kern-Hansen                                 
 7971,146904,MITT. UPERNAVIK                         ,GL,+72:46:59,-056:07:59, 126, FG1,20001026,20171231,   45,Claus Kern-Hansen                                 
 7972,146914,UUMMANNAQ HELI.                         ,GL,+70:40:59,-052:07:00,   2, FG1,20040124,20040328,   45,Claus Kern-Hansen                                 
 7973,146924,MITT. QAARSUT                           ,GL,+70:43:59,-052:42:00,  88, FG1,20001124,20131231,   45,Claus Kern-Hansen                                 
 7974,146944,QULLITSAT                               ,GL,+70:03:00,-052:51:00,   2, FG1,19820928,20100707,   45,Claus Kern-Hansen                                 
 7975,146934,NUUSSUAQ                                ,GL,+70:40:59,-054:37:00,  27, FG1,19820928,20171108,   45,Claus Kern-Hansen                                 
 7976,146964,QASIGIANNGUIT HELI.                     ,GL,+68:49:00,-051:10:00,  24, FG1,20040407,20171231,   45,Claus Kern-Hansen                                 
 7977,146974,QEQERTARSUAQ                            ,GL,+69:13:59,-053:31:00,  24, FG1,19620101,19780507,   45,Claus Kern-Hansen                                 
 7977,146984,QEQERTARSUAQ HELI.                      ,GL,+69:15:00,-053:31:59,  11, FG1,20100702,20171231,   45,Claus Kern-Hansen                                 
 7978,146974,QEQERTARSUAQ                            ,GL,+69:13:59,-053:31:00,  24, FG1,19620101,19780507,   45,Claus Kern-Hansen                                 
 7978,146984,QEQERTARSUAQ HELI.                      ,GL,+69:15:00,-053:31:59,  11, FG1,20100702,20171231,   45,Claus Kern-Hansen                                 
 7979,146994,AASIAAT                                 ,GL,+68:42:00,-052:45:00,  43, FG1,19580101,20171231,   45,Claus Kern-Hansen                                 
 7979,147014,MITT. AASIAAT                           ,GL,+68:43:00,-052:46:59,  23, FG1,20001108,20171231,   45,Claus Kern-Hansen                                 
 7980,146994,AASIAAT                                 ,GL,+68:42:00,-052:45:00,  43, FG1,19580101,20171231,   45,Claus Kern-Hansen                                 
 7980,147014,MITT. AASIAAT                           ,GL,+68:43:00,-052:46:59,  23, FG1,20001108,20171231,   45,Claus Kern-Hansen                                 
 7981,147024,KITSISSUT/ATTU                          ,GL,+67:46:59,-053:58:00,  12, FG1,19830819,20171103,   45,Claus Kern-Hansen                                 
 7982,147034,SISIMIUT                                ,GL,+66:55:00,-053:40:00,  12, FG1,19610101,20010621,   45,Claus Kern-Hansen                                 
 7982,147054,MITT. SISIMIUT                          ,GL,+66:57:00,-053:43:00,  10, FG1,20001129,20171231,   45,Claus Kern-Hansen                                 
 7983,147044,KANGERLUSSUAQ                           ,GL,+67:01:00,-050:42:00,  50, FG1,19730501,20171231,   45,Claus Kern-Hansen                                 
 7984,147034,SISIMIUT                                ,GL,+66:55:00,-053:40:00,  12, FG1,19610101,20010621,   45,Claus Kern-Hansen                                 
 7984,147054,MITT. SISIMIUT                          ,GL,+66:57:00,-053:43:00,  10, FG1,20001129,20171231,   45,Claus Kern-Hansen                                 
 7987,147094,MANIITSOQ                               ,GL,+65:24:00,-052:52:00,  25, FG1,19610316,19810806,   45,Claus Kern-Hansen                                 
 7987,147104,MITT. MANIITSOQ                         ,GL,+65:25:00,-052:55:59,  28, FG1,20001207,20171231,   45,Claus Kern-Hansen                                 
 7988,147094,MANIITSOQ                               ,GL,+65:24:00,-052:52:00,  25, FG1,19610316,19810806,   45,Claus Kern-Hansen                                 
 7988,147104,MITT. MANIITSOQ                         ,GL,+65:25:00,-052:55:59,  28, FG1,20001207,20171231,   45,Claus Kern-Hansen                                 
 7989,147114,SIORALIK                                ,GL,+65:01:00,-052:33:00,  14, FG1,19830618,20171228,   45,Claus Kern-Hansen                                 
 7993,147154,NUUK                                    ,GL,+64:10:00,-051:45:00,  80, FG1,19580101,20171231,   45,Claus Kern-Hansen                                 
 7993,147214,MITT. NUUK                              ,GL,+64:12:00,-051:40:59,  86, FG1,20001130,20171230,   45,Claus Kern-Hansen                                 
 7996,147194,UKIIVIK                                 ,GL,+62:34:00,-050:25:00,  22, FG1,19820622,20170424,   45,Claus Kern-Hansen                                 
 7997,147204,QEQERTARSUATSIAAT                       ,GL,+63:04:59,-050:40:59,-100, FG1,20030921,20050117,   45,Claus Kern-Hansen                                 
 7998,147154,NUUK                                    ,GL,+64:10:00,-051:45:00,  80, FG1,19580101,20171231,   45,Claus Kern-Hansen                                 
 7998,147214,MITT. NUUK                              ,GL,+64:12:00,-051:40:59,  86, FG1,20001130,20171230,   45,Claus Kern-Hansen                                 
 7999,147224,MITT. PAAMIUT                           ,GL,+62:01:00,-049:40:00,  36, FG1,19580101,20171231,   45,Claus Kern-Hansen                                 
 8000,147234,KANGILINNGUIT                           ,GL,+61:13:59,-048:06:00,  35, FG1,19610102,19740831,   45,Claus Kern-Hansen                                 
 8003,147264,NUNARSUIT                               ,GL,+60:46:00,-048:27:00,  33, FG1,19820218,20171119,   45,Claus Kern-Hansen                                 
 8004,147274,MITT. NARSARSUAQ                        ,GL,+61:10:00,-045:25:00,  27, FG1,19610101,20171231,   45,Claus Kern-Hansen                                 
 8004,157929,NARSARSUAQ RADISONDE                    ,GL,+61:09:00,-045:25:59,   4, FG1,20140102,20171231,   45,Claus Kern-Hansen                                 
 8005,147294,QAQORTOQ                                ,GL,+60:43:00,-046:03:00,  32, FG1,19671101,20140616,   45,Claus Kern-Hansen                                 
 8005,147304,QAQORTOQ HELIPORT                       ,GL,+60:43:00,-046:01:59,  18, FG1,20040318,20171231,   45,Claus Kern-Hansen                                 
 8006,147294,QAQORTOQ                                ,GL,+60:43:00,-046:03:00,  32, FG1,19671101,20140616,   45,Claus Kern-Hansen                                 
 8006,147304,QAQORTOQ HELIPORT                       ,GL,+60:43:00,-046:01:59,  18, FG1,20040318,20171231,   45,Claus Kern-Hansen                                 
 8008,147324,NARSAQ HELIPORT                         ,GL,+60:55:00,-046:03:00,  25, FG1,19580101,20171229,   45,Claus Kern-Hansen                                 
 8009,147334,ALLUITSUP PAA HELIP.                    ,GL,+60:28:00,-045:34:59,  23, FG1,20060808,20110130,   45,Claus Kern-Hansen                                 
 8010,147344,NANORTALIK HELIPORT                     ,GL,+60:07:59,-045:13:59,   5, FG1,20050311,20170126,   45,Claus Kern-Hansen                                 
 8011,147354,ANGISOQ                                 ,GL,+59:58:59,-045:07:59,  20, FG1,19811215,20171110,   45,Claus Kern-Hansen                                 
 8013,147374,KAP MORRIS JESUP                        ,GL,+83:39:00,-033:22:00,   4, FG1,19800718,20171229,   45,Claus Kern-Hansen                                 
 8013,904301,KAP MORRIS JESUP                        ,GL,+83:39:00,-033:22:00,   4, FG5,19810922,20190430,    -,Synoptical message from GTS
 8014,147384,KAP HARALD MOLTKE                       ,GL,+82:09:00,-029:55:00,   4, FG1,19830826,19910716,   45,Claus Kern-Hansen                                 
 8015,147394,STATION NORD                            ,GL,+81:36:00,-016:38:59,  36, FG1,19610101,19851015,   45,Claus Kern-Hansen                                 
 8015,147414,STATION NORD AWS                        ,GL,+81:36:00,-016:40:00,  34, FG1,19850727,20171231,   45,Claus Kern-Hansen                                 
 8015,904310,STATION NORD                            ,GL,+81:36:00,-016:38:59,  36, FG5,19800101,20140404,    -,Synoptical message from GTS
 8015,904312,STATION NORD AWS                        ,GL,+81:36:00,-016:40:59,  36, FG5,19860115,20190430,    -,Synoptical message from GTS
 8016,147394,STATION NORD                            ,GL,+81:36:00,-016:38:59,  36, FG1,19610101,19851015,   45,Claus Kern-Hansen                                 
 8016,147414,STATION NORD AWS                        ,GL,+81:36:00,-016:40:00,  34, FG1,19850727,20171231,   45,Claus Kern-Hansen                                 
 8016,904310,STATION NORD                            ,GL,+81:36:00,-016:38:59,  36, FG5,19800101,20140404,    -,Synoptical message from GTS
 8016,904312,STATION NORD AWS                        ,GL,+81:36:00,-016:40:59,  36, FG5,19860115,20190430,    -,Synoptical message from GTS
 8017,147424,HENRIK KROYER HOLME                     ,GL,+80:39:00,-013:43:00,  10, FG1,19850710,20171227,   45,Claus Kern-Hansen                                 
 8017,904313,HENRIK KROEYER HOLME                    ,GL,+80:39:00,-013:43:00,  10, FG5,19840904,20190430,    -,Synoptical message from GTS
 8018,147454,DANEBORG                                ,GL,+74:18:00,-020:13:00,  44, FG1,19580101,20171231,   45,Claus Kern-Hansen                                 
 8018,904330,DANEBORG                                ,GL,+74:18:00,-020:13:00,  44, FG5,19800128,20190430,    -,Synoptical message from GTS
 8019,147464,MESTERSVIG                              ,GL,+72:15:00,-023:54:00,  16, FG1,19610714,19740826,   45,Claus Kern-Hansen                                 
 8020,147474,ITTOQQORTOORMIIT                        ,GL,+70:28:59,-021:57:00,  70, FG1,19930821,20161207,   45,Claus Kern-Hansen                                 
 8020,904339,ITTOQQORTOORMIIT                        ,GL,+70:28:59,-021:57:00,  69, FG5,19810106,20190430,    -,Synoptical message from GTS
 8021,147484,UUNARTEQ                                ,GL,+70:25:00,-021:58:00,  41, FG1,19580101,19900610,   45,Claus Kern-Hansen                                 
 8022,147494,MITT. NERLERIT INAAT                    ,GL,+70:45:00,-022:39:00,  13, FG1,20020529,20171231,   45,Claus Kern-Hansen                                 
 8022,904341,MITTARFIK NERLERIT INAAT                ,GL,+70:45:00,-022:39:00,  12, FG5,19860116,20190430,    -,Synoptical message from GTS
 8024,147514,APUTITEEQ                               ,GL,+67:46:59,-032:17:59,  13, FG1,19580101,19870127,   45,Claus Kern-Hansen                                 
 8024,147524,APUTITEEQ                               ,GL,+67:46:59,-032:17:59,  13, FG1,19870224,20170721,   45,Claus Kern-Hansen                                 
 8024,904351,APUTITEEQ                               ,GL,+67:46:59,-032:17:58,  12, FG5,19870209,20190430,    -,Synoptical message from GTS
 8025,147554,MITT. KULUSUK                           ,GL,+65:34:59,-037:09:00,  35, FG1,20001129,20171231,   45,Claus Kern-Hansen                                 
 8025,904361,MITTARFIK KULUSUK                       ,GL,+65:34:00,-037:07:59,  37, FG5,19950116,20190430,    -,Synoptical message from GTS
 8028,147584,IKERMIT                                 ,GL,+64:46:59,-040:18:00,  85, FG1,19870609,20171119,   45,Claus Kern-Hansen                                 
 8029,147594,TIMMIARMIUT                             ,GL,+62:31:59,-042:07:59,  10, FG1,19580101,19790630,   45,Claus Kern-Hansen                                 
 8030,147604,IKERMIUARSUK                            ,GL,+61:55:59,-042:04:00,  39, FG1,19791208,19891105,   45,Claus Kern-Hansen                                 
 8030,147614,IKERMIUARSUK                            ,GL,+61:55:59,-042:04:00,  39, FG1,19870214,20171231,   45,Claus Kern-Hansen                                 
 8032,147634,IKERASASSUAQ                            ,GL,+60:03:00,-043:10:00,  88, FG1,19580101,20171231,   45,Claus Kern-Hansen                                 
 8033,147644,RENLAND                                 ,GL,+71:30:00,-026:31:59,2320, FG1,19871007,19880712,   45,Claus Kern-Hansen                                 
 8034,147654,SUMMIT-1                                ,GL,+72:34:59,-037:37:59,3250, FG1,19910109,19940614,   45,Claus Kern-Hansen                                 
 8035,147664,SUMMIT-2                                ,GL,+72:34:59,-038:27:00,3202, FG1,19971105,20171125,   45,Claus Kern-Hansen                                 
 8035,904416,SUMMIT                                  ,GL,+72:34:59,-038:27:00,3207, FG5,19980313,20190430,    -,Synoptical message from GTS
 8038,147694,IKERASASSUAQ                            ,GL,+60:01:59,-043:07:00,  26, FG1,19801005,19810519,   45,Claus Kern-Hansen                                 
 8555,141800,WAGENINGEN - HAARWEG                    ,NL,+51:58:00,+005:37:59,   7, FG1,19740101,20120710,   59,Bert Heusinkveld                                  
 8555,152465,WAGENINGEN - VEENKAMPEN                 ,NL,+51:58:53,+005:37:18,   5, FG1,20110601,20190430,   59,Bert Heusinkveld                                  
10904,120240,LLEIDA                                  ,ES,+41:37:32,+000:35:42, 192, FG6,19830201,20190430,   31,Antonio Mestre Barcelo                            
10904,120249,LLEIDA (OBSERVATORIO)                   ,ES,+41:37:06,+000:37:18, 191, FG6,19590601,19830131,   31,Antonio Mestre Barcelo                            
10904,155283,LLEIDA (OBSERVATORIO)                   ,ES,+41:37:06,+000:37:18, 191, FG9,19590601,19830131,   63,Marc Prohom                                       
10904,155297,LLEIDA-AJUNTAMENT                       ,ES,+41:36:59,+000:34:59, 169, FG9,19510101,19590531,   63,Marc Prohom                                       
10961,113568,VALKENBURG                              ,NL,+52:10:13,+004:25:45,   0, FG1,19510101,20160502,   19,Ge Verver                                         
10961,155395,VOORSCHOTEN                             ,NL,+52:08:22,+004:26:11,  -1, FG1,20140801,20190430,   19,Ge Verver                                         
10961,906210,VALKENBURG                              ,NL,+52:10:00,+004:25:59,   1, FG5,19800101,20160503,    -,Synoptical message from GTS
10981,155457,P11-B                                   ,NL,+52:22:00,+003:21:00,  24, FG1,20130601,20190430,   19,Ge Verver                                         
10981,906203,P11-B                                   ,NL,+52:22:00,+003:21:00,  24, FG5,20100419,20190430,    -,Synoptical message from GTS
10982,155467,F3-FB-1                                 ,NL,+54:51:14,+004:43:39,   0, FG1,20130611,20190430,   19,Ge Verver                                         
10982,906239,F3-FB-1                                 ,NL,+54:51:00,+004:42:00,  24, FG5,19940215,20190430,    -,Synoptical message from GTS
11008,155931,ATHENRY                                 ,IE,+53:16:48,-008:46:47,  40, FG7,20130101,20190421,   17,Conor Daly                                        
11010,155956,ALGUAIRE                                ,ES,+41:44:34,+000:32:08, 370, FG1,20080101,20181231,   63,Marc Prohom                                       
11011,155965,AMPOSTA                                 ,ES,+40:42:28,+000:37:55,   3, FG1,20080101,20181231,   63,Marc Prohom                                       
11012,120078,GIRONA/COSTA BRAVA                      ,ES,+41:54:42,+002:45:47, 143, FG6,19730101,20190430,   31,Antonio Mestre Barcelo                            
11012,155974,ANGLES                                  ,ES,+41:57:38,+002:37:51, 150, FG1,20080101,20181231,   63,Marc Prohom                                       
11013,155983,BANYOLES                                ,ES,+42:06:59,+002:47:22, 176, FG1,20080101,20181231,   63,Marc Prohom                                       
11014,155992,BARCELONA-EL RAVAL                      ,ES,+41:23:02,+002:10:03,  33, FG1,20080101,20181231,   63,Marc Prohom                                       
11015,156001,BARCELONA-ZONA UNIVERSITARIA            ,ES,+41:22:45,+002:06:19,  79, FG1,20080418,20181231,   63,Marc Prohom                                       
11016,156010,BENISSANET                              ,ES,+41:03:46,+000:38:06,  32, FG1,20100317,20181231,   63,Marc Prohom                                       
11017,156019,BOI                                     ,ES,+42:27:57,+000:53:03,2535, FG1,20080101,20181231,   63,Marc Prohom                                       
11018,156028,BONAIGUA                                ,ES,+42:38:48,+000:59:04,2266, FG1,20080101,20181231,   63,Marc Prohom                                       
11019,156037,CABRILS                                 ,ES,+41:31:04,+002:22:36,  81, FG1,20080101,20181231,   63,Marc Prohom                                       
11020,156046,CADI NORD-PRAT DAGUILO                  ,ES,+42:17:33,+001:42:54,2143, FG1,20080101,20181231,   63,Marc Prohom                                       
11021,156055,CALDES DE MONTBUI                       ,ES,+41:36:46,+002:10:05, 176, FG1,20080101,20181231,   63,Marc Prohom                                       
11022,156064,CASTELLBISBAL                           ,ES,+41:28:44,+001:58:32, 147, FG1,20080319,20181231,   63,Marc Prohom                                       
11022,156505,SANT CUGAT DEL VALLES-CAR               ,ES,+41:28:59,+002:04:45, 158, FG1,20130809,20181231,   63,Marc Prohom                                       
11023,156073,CASTELL DARO                            ,ES,+41:48:30,+003:01:57,  14, FG1,20080101,20181231,   63,Marc Prohom                                       
11024,156082,CASTELLNOU DE BAGES                     ,ES,+41:49:50,+001:50:48, 507, FG1,20080101,20181231,   63,Marc Prohom                                       
11025,156091,CASTELLNOU DE SEANA                     ,ES,+41:39:24,+000:57:06, 264, FG1,20150101,20181231,   63,Marc Prohom                                       
11026,156100,CERTASCAN                               ,ES,+42:41:00,+001:16:18,2400, FG1,20080101,20181231,   63,Marc Prohom                                       
11027,156109,CERVERA                                 ,ES,+41:40:32,+001:17:45, 554, FG1,20080104,20181231,   63,Marc Prohom                                       
11028,156118,CONSTANTI                               ,ES,+41:10:17,+001:10:04, 112, FG1,20080101,20181231,   63,Marc Prohom                                       
11029,156127,CUNIT                                   ,ES,+41:12:06,+001:37:59,  17, FG1,20080101,20181231,   63,Marc Prohom                                       
11030,156136,DAS-AERODROM                            ,ES,+42:23:09,+001:51:59,1097, FG1,20080101,20181231,   63,Marc Prohom                                       
11031,156145,EL PERELLO                              ,ES,+40:52:22,+000:42:56, 179, FG1,20080101,20181231,   63,Marc Prohom                                       
11032,156154,EL PONT DE SUERT                        ,ES,+42:23:53,+000:44:36, 823, FG1,20080101,20181231,   63,Marc Prohom                                       
11033,156163,EL PORT DEL COMTE                       ,ES,+42:10:57,+001:31:27,2316, FG1,20080101,20181231,   63,Marc Prohom                                       
11034,119898,BARCELONA/AEROPUERTO                    ,ES,+41:17:34,+002:04:11,   4, FG6,19610101,20190430,   31,Antonio Mestre Barcelo                            
11034,156172,EL PRAT DE LLOBREGAT                    ,ES,+41:20:25,+002:04:49,   8, FG1,20110323,20181231,   63,Marc Prohom                                       
11034,908181,BARCELONA/AEROPUERTO                    ,ES,+41:16:59,+002:04:00,   6, FG5,19800101,20190430,    -,Synoptical message from GTS
11035,156181,ELS HOSTALETS DE PIEROLA                ,ES,+41:31:51,+001:48:29, 316, FG1,20080101,20181231,   63,Marc Prohom                                       
11036,156190,EL VENDRELL                             ,ES,+41:12:56,+001:31:15,  59, FG1,20080101,20181231,   63,Marc Prohom                                       
11037,156199,ESPOT                                   ,ES,+42:32:03,+001:03:16,2519, FG1,20080101,20181231,   63,Marc Prohom                                       
11038,156208,FALSET                                  ,ES,+41:09:12,+000:49:09, 359, FG1,20080101,20181231,   63,Marc Prohom                                       
11039,156217,FONT-RUBI                               ,ES,+41:25:58,+001:37:26, 415, FG1,20080101,20181231,   63,Marc Prohom                                       
11040,120069,GIRONA (ANTIC INSTITUT)                 ,ES,+41:58:48,+002:49:31,  95, FG6,19330101,19641231,   31,Antonio Mestre Barcelo                            
11040,155325,GIRONA (ANTIC INSTITUT)                 ,ES,+41:58:48,+002:49:31,  95, FG9,19330101,19661230,   63,Marc Prohom                                       
11040,156226,GIRONA                                  ,ES,+41:58:55,+002:48:24,  72, FG1,20100916,20181231,   63,Marc Prohom                                       
11041,156235,GUARDIOLA DE BERGUEDA                   ,ES,+42:14:03,+001:52:28, 788, FG1,20080101,20181231,   63,Marc Prohom                                       
11042,156244,HORTA DE SANT JOAN                      ,ES,+40:57:05,+000:18:20, 515, FG1,20080101,20181231,   63,Marc Prohom                                       
11043,156253,ILLA DE BUDA                            ,ES,+40:42:25,+000:50:03,   1, FG1,20080101,20181231,   63,Marc Prohom                                       
11044,156262,LA BISBAL DEMPORDA                      ,ES,+41:58:39,+003:02:07,  29, FG1,20080101,20181231,   63,Marc Prohom                                       
11045,156271,LAC REDON                               ,ES,+42:38:17,+000:46:44,2247, FG1,20080101,20181231,   63,Marc Prohom                                       
11046,156280,LA PANADELLA                            ,ES,+41:36:09,+001:24:02, 785, FG1,20081219,20181231,   63,Marc Prohom                                       
11047,156289,LA POBLA DE SEGUR - BOMBERS             ,ES,+42:14:21,+000:57:51, 513, FG1,20080101,20161211,   63,Marc Prohom                                       
11047,175569,LA POBLA DE SEGUR                       ,ES,+42:14:38,+000:58:05, 508, FG1,20160112,20170630,   63,Marc Prohom                                       
11048,156298,LA QUAR                                 ,ES,+42:04:49,+001:57:45, 873, FG1,20080101,20181231,   63,Marc Prohom                                       
11049,156307,LA SEU DURGELL                          ,ES,+42:22:14,+001:25:58, 849, FG1,20080101,20181231,   63,Marc Prohom                                       
11050,156316,LESPLUGA DE FRANCOLI                    ,ES,+41:23:33,+001:05:56, 446, FG1,20080101,20181231,   63,Marc Prohom                                       
11051,156325,MALGRAT DE MAR                          ,ES,+41:38:48,+002:45:24,   2, FG1,20080101,20181231,   63,Marc Prohom                                       
11052,156334,MALNIU                                  ,ES,+42:27:57,+001:46:41,2230, FG1,20080101,20181231,   63,Marc Prohom                                       
11053,156343,MAS DE BARBERANS-ABOCADOR               ,ES,+40:43:05,+000:23:58, 240, FG1,20080101,20181231,   63,Marc Prohom                                       
11054,156352,MOLLO-FABERT                            ,ES,+42:22:37,+002:24:51,1405, FG1,20080101,20181231,   63,Marc Prohom                                       
11055,156361,MONTSEC                                 ,ES,+42:03:05,+000:43:45,1572, FG1,20080101,20181231,   63,Marc Prohom                                       
11056,156370,MONTSERRAT-SANT DIMES                   ,ES,+41:35:43,+001:50:15, 916, FG1,20080101,20181231,   63,Marc Prohom                                       
11057,156379,MUNTANYOLA                              ,ES,+41:52:41,+002:10:42, 816, FG1,20080101,20181231,   63,Marc Prohom                                       
11058,156388,NURIA                                   ,ES,+42:22:54,+002:09:19,1971, FG1,20080101,20181231,   63,Marc Prohom                                       
11059,156397,ODENA                                   ,ES,+41:35:11,+001:39:11, 333, FG1,20080101,20181231,   63,Marc Prohom                                       
11060,156406,OLOT - PLA DE BAIX                      ,ES,+42:11:29,+002:28:57, 421, FG1,20080101,20161207,   63,Marc Prohom                                       
11060,175560,OLOT                                    ,ES,+42:11:17,+002:28:49, 433, FG1,20160108,20180630,   63,Marc Prohom                                       
11061,156415,ORGANYA                                 ,ES,+42:12:57,+001:19:53, 566, FG1,20080101,20181231,   63,Marc Prohom                                       
11062,156424,ORIS                                    ,ES,+42:04:26,+002:12:30, 626, FG1,20080101,20181231,   63,Marc Prohom                                       
11063,156433,PARETS DEL VALLES                       ,ES,+41:34:01,+002:13:33, 123, FG1,20081031,20181231,   63,Marc Prohom                                       
11064,156442,PN DELS PORTS                           ,ES,+40:47:48,+000:19:05,1055, FG1,20080101,20181231,   63,Marc Prohom                                       
11065,156451,PORTBOU                                 ,ES,+42:26:07,+003:09:57, 196, FG1,20080101,20181231,   63,Marc Prohom                                       
11066,156460,PUIG SESOLLES                           ,ES,+41:46:24,+002:26:16,1668, FG1,20100923,20181231,   63,Marc Prohom                                       
11067,156469,RAIMAT                                  ,ES,+41:40:59,+000:26:54, 286, FG1,20080101,20181231,   63,Marc Prohom                                       
11068,156478,ROSES                                   ,ES,+42:16:14,+003:10:54,  24, FG1,20080101,20181231,   63,Marc Prohom                                       
11069,156487,SABADELL-PARC AGRARI                    ,ES,+41:33:56,+002:04:09, 258, FG1,20081024,20181231,   63,Marc Prohom                                       
11070,156496,SALORIA                                 ,ES,+42:31:09,+001:21:56,2451, FG1,20080101,20181231,   63,Marc Prohom                                       
11071,156064,CASTELLBISBAL                           ,ES,+41:28:44,+001:58:32, 147, FG1,20080319,20181231,   63,Marc Prohom                                       
11071,156505,SANT CUGAT DEL VALLES-CAR               ,ES,+41:28:59,+002:04:45, 158, FG1,20130809,20181231,   63,Marc Prohom                                       
11072,156514,SANT PAU DE SEGURIES                    ,ES,+42:15:29,+002:21:51, 852, FG1,20080101,20181231,   63,Marc Prohom                                       
11073,156523,SANT PERE PESCADOR                      ,ES,+42:10:37,+003:05:48,   4, FG1,20080101,20181231,   63,Marc Prohom                                       
11074,156532,SANT ROMA DABELLA                       ,ES,+42:08:21,+001:02:20, 690, FG1,20080101,20181231,   63,Marc Prohom                                       
11075,156541,SANT SALVADOR DE GUARDIOLA              ,ES,+41:40:26,+001:46:04, 349, FG1,20080101,20181231,   63,Marc Prohom                                       
11076,156550,SANTUARI DE QUERALT                     ,ES,+42:06:25,+001:49:36,1167, FG1,20080101,20181231,   63,Marc Prohom                                       
11077,156559,SASSEUVA                                ,ES,+42:46:12,+000:43:54,2228, FG1,20080101,20181231,   63,Marc Prohom                                       
11078,156568,SOLSONA                                 ,ES,+41:59:16,+001:30:42, 691, FG1,20120713,20181231,   63,Marc Prohom                                       
11079,156577,TARRAGONA-COMPLEX EDUCATIU              ,ES,+41:06:14,+001:12:03,   5, FG1,20090206,20181231,   63,Marc Prohom                                       
11080,156586,TARREGA                                 ,ES,+41:40:00,+001:09:55, 427, FG1,20080101,20181231,   63,Marc Prohom                                       
11081,156595,TORREDEMBARRA                           ,ES,+41:08:48,+001:25:05,   2, FG1,20080101,20181231,   63,Marc Prohom                                       
11082,156604,ULLDEMOLINS                             ,ES,+41:19:12,+000:53:08, 687, FG1,20080418,20181231,   63,Marc Prohom                                       
11083,156613,VALLIRANA                               ,ES,+41:22:54,+001:56:08, 252, FG1,20080101,20181231,   63,Marc Prohom                                       
11084,156622,VIELHA E MIJARAN                        ,ES,+42:41:54,+000:47:38,1002, FG1,20080101,20181231,   63,Marc Prohom                                       
11085,156631,VILADRAU                                ,ES,+41:50:24,+002:25:06, 953, FG1,20080101,20181231,   63,Marc Prohom                                       
11086,156640,VILANOVA DE MEIA                        ,ES,+41:59:44,+001:01:32, 594, FG1,20080101,20181231,   63,Marc Prohom                                       
11087,156649,VILA-RODONA                             ,ES,+41:18:25,+001:21:45, 287, FG1,20080101,20181231,   63,Marc Prohom                                       
11088,156658,VINEBRE                                 ,ES,+41:11:06,+000:35:36,  53, FG1,20080101,20181231,   63,Marc Prohom                                       
11092,156722,ILSENG                                  ,NO,+60:48:10,+011:12:10, 182, FG2,19590601,19711231,   22,Hans Olav Hygen                                   
11093,156734,ULVIK-HJELTNES                          ,NO,+60:33:48,+006:55:57,  42, FG2,19660601,19760731,   22,Hans Olav Hygen                                   
